r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Flagpole Sitta - Harvey Danger [Rock]. This song will never get old for me.,Harvey Danger,Flagpole Sitta,Flagpole Sitta,Harvey Danger,Flagpole Sitta,Harvey Danger,rock,"'alternative rock', 'pop rock'",Harvey Danger - Flagpole Sitta (Official Music Video),2023-02-25,48.2,5520.0,,youtube,,,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,7cz70nyRXlCJOE85whEkgU,90.1,-413.3,E,-4.133,0.0,36.1,4.43,0.15,0.03,28.6,144,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,03:37,4.0,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997.0,False,62.0,,52,103627
Fugazi - Waiting Room [post-hardcore],Waiting Room,Fugazi,Waiting Room,Fugazi,Waiting Room,Fugazi,post-hardcore,"'alternative rock', 'dc hardcore', 'indie rock', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'rock'",Fugazi -  Waiting Room,2023-02-25,54.5,911.0,,youtube,,,,https://www.youtube.com/watch?v=SGJFWirQ3ks,SGJFWirQ3ks,2DBlfjL5chsdeULzhTp5K8,71.6,-822.4,Gb/F#,-8.224,0.0,61.8,3.67,0.47,82.2,17.9,92,audio_features,spotify:track:2DBlfjL5chsdeULzhTp5K8,https://api.spotify.com/v1/tracks/2DBlfjL5chsdeULzhTp5K8,https://api.spotify.com/v1/audio-analysis/2DBlfjL5chsdeULzhTp5K8,02:53,4.0,https://i.scdn.co/image/ab67616d0000b273f18ce5dc5f6b0843d3acb3a1,1989-09-01,1989.0,False,61.0,https://p.scdn.co/mp3-preview/d3d2cba449ee418acc8efbb8b37551b772235688?cid=484c8fc1e0c54669ac770f80991a8280,59,452152
Moxy the Band - - The Feeling of Letting Go [Synth Pop] (2022),The Feeling of Letting Go,Moxy the Band,The Feeling of Letting Go,Moxy The Band,The Feeling of Letting Go,Moxy The Band,synth pop,,Moxy The Band - The Feeling of Letting Go (Visualizer),2023-02-25,42.5,743.0,,youtube,,,,https://www.youtube.com/watch?v=BTfzFQJSG2k,BTfzFQJSG2k,6fzeWVlHJoHAIFYTLgy7l6,82.8,-685.5,Ab,-6.855,1.0,54.8,3.67,26.6,0.0,30.0,98,audio_features,spotify:track:6fzeWVlHJoHAIFYTLgy7l6,https://api.spotify.com/v1/tracks/6fzeWVlHJoHAIFYTLgy7l6,https://api.spotify.com/v1/audio-analysis/6fzeWVlHJoHAIFYTLgy7l6,03:45,4.0,https://i.scdn.co/image/ab67616d0000b273f12d6e56985c6a0006426ec6,2022-11-11,2022.0,False,32.0,https://p.scdn.co/mp3-preview/8ebdae351b795fef33d66812a60f0f28d1f39b8d?cid=484c8fc1e0c54669ac770f80991a8280,34,2855
Conor Ryan Hennessy -- East Palestine Ohio [indie folk] (2023),East Palestine Ohio,Conor Ryan Hennessy,,,East Palestine Ohio,Conor Ryan Hennessy,indie folk,,East Palestine Ohio,2023-02-20,90.0,649.0,,youtube,,,,https://www.youtube.com/watch?v=wfchikpfXAU,wfchikpfXAU,2pdIMfHdwf1aX6Jgha3UFk,31.1,-1161.1,Bb,-11.611,1.0,74.9,4.64,96.3,0.0,12.1,98,audio_features,spotify:track:2pdIMfHdwf1aX6Jgha3UFk,https://api.spotify.com/v1/tracks/2pdIMfHdwf1aX6Jgha3UFk,https://api.spotify.com/v1/audio-analysis/2pdIMfHdwf1aX6Jgha3UFk,03:50,4.0,https://i.scdn.co/image/ab67616d0000b273bbcc7120f0b3b08200b4133d,2023-02-24,2023.0,False,0.0,https://p.scdn.co/mp3-preview/c39169f7868975336cdd741f26e1fca4e43c381b?cid=484c8fc1e0c54669ac770f80991a8280,3,139
Generación Suicida - Desaparecer [Punk] (2021),Desaparecer,Generación Suicida,Desaparecer,Generación Suicida,Desaparecer,Generacion Suicida,punk,'chicano punk',Generación Suicida - Desaparecer (Live on KEXP),2023-02-21,43.9,562.0,,youtube,,,,https://www.youtube.com/watch?v=MEI4dka_TFg,MEI4dka_TFg,1F6F39GpSjJG7ZZ966Vbrk,89.0,-524.0,A,-5.24,0.0,27.2,3.47,0.0,78.7,7.25,144,audio_features,spotify:track:1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/tracks/1F6F39GpSjJG7ZZ966Vbrk,https://api.spotify.com/v1/audio-analysis/1F6F39GpSjJG7ZZ966Vbrk,03:21,4.0,https://i.scdn.co/image/ab67616d0000b273b00e201ff7cb7aa244423607,2017-07-14,2017.0,False,27.0,https://p.scdn.co/mp3-preview/2b754a48f35a18e739a8843186107c17c0695a0b?cid=484c8fc1e0c54669ac770f80991a8280,32,10358
White Zombie - More Human Than Human [Rock],More Human Than Human,White Zombie,More Human Than Human,White Zombie,More Human Than Human,White Zombie,rock,"'alternative metal', 'alternative rock', 'hard rock', 'industrial metal', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock'",White Zombie - More Human Than Human,2023-02-25,54.0,392.0,,youtube,,,,https://www.youtube.com/watch?v=E0E0ynyIUsg,E0E0ynyIUsg,1NbJFhkVdD47YZ2IojKkJi,91.1,-672.5,D,-6.725,1.0,67.3,7.07,0.04,62.8,10.1,101,audio_features,spotify:track:1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/tracks/1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/audio-analysis/1NbJFhkVdD47YZ2IojKkJi,04:28,4.0,https://i.scdn.co/image/ab67616d0000b273d2de49f423eb924c79a155d2,1995-01-01,1995.0,True,58.0,,59,1073496
Juicy Lemon Club - Like The Morning Never Comes [Soul] (2023),Like The Morning Never Comes,Juicy Lemon Club,Juicy Lemon Club,Like the Morning Never Comes,Colourful Underwear,Juicy Lemon Club,soul,,Like the Morning Never Comes - Juicy Lemon Club (Live from the Livingroom),2023-02-21,24.3,315.0,,youtube,,,,https://www.youtube.com/watch?v=KSd5Y4_W5kY,KSd5Y4_W5kY,7Ceo7f73t9dyfemBy41j8i,50.1,-782.9,B/Cb,-7.829,0.0,59.8,4.7,42.8,0.0,10.4,99,audio_features,spotify:track:7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/tracks/7Ceo7f73t9dyfemBy41j8i,https://api.spotify.com/v1/audio-analysis/7Ceo7f73t9dyfemBy41j8i,03:29,4.0,https://i.scdn.co/image/ab67616d0000b27371674ed6fdc45c1db8d3a860,2022-09-02,2022.0,False,11.0,https://p.scdn.co/mp3-preview/b56857e73f2082829d4095a302234743b0a57894?cid=484c8fc1e0c54669ac770f80991a8280,4,251
Betty Machete and the Angry Cougars — Don’t Stop [punk](2023),Don’t Stop,Betty Machete and the Angry Cougars,Don't Stop,Angry Cougars,Black Cat,Betty Machete and the Angry Cougars,punk,,Angry Cougars - Don't Stop video,2023-02-24,55.2,258.0,,youtube,,,,https://www.youtube.com/watch?v=9-DK0cerNmQ,9-DK0cerNmQ,3gzLRPmJkrrEiHH3XXNUJK,97.5,-601.9,C,-6.019,1.0,35.2,5.82,0.0,81.1,43.2,108,audio_features,spotify:track:3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/tracks/3gzLRPmJkrrEiHH3XXNUJK,https://api.spotify.com/v1/audio-analysis/3gzLRPmJkrrEiHH3XXNUJK,01:25,4.0,https://i.scdn.co/image/ab67616d0000b2733960e4e0d037e1698cc6500c,2022-10-31,2022.0,False,2.0,https://p.scdn.co/mp3-preview/1be67c6406e9da20a6f8646991e94280e0462de4?cid=484c8fc1e0c54669ac770f80991a8280,3,124
"Dozer - Ex-Human, Now Beast [Stoner Rock] (2023)","Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,"Ex-Human, Now Beast",Dozer,stoner rock,"'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock'","Dozer ""Ex-Human, Now Beast"" Official Music Video",2023-02-24,44.8,241.0,,youtube,,,,https://www.youtube.com/watch?v=zNnTjnPuO7I,zNnTjnPuO7I,50WKLFqJQ9kSsmgyc8VrfH,91.2,-577.8,E,-5.778,0.0,24.6,8.5,0.01,79.6,20.6,125,audio_features,spotify:track:50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/tracks/50WKLFqJQ9kSsmgyc8VrfH,https://api.spotify.com/v1/audio-analysis/50WKLFqJQ9kSsmgyc8VrfH,04:29,5.0,https://i.scdn.co/image/ab67616d0000b273ff79b6dc3669ce3f47116647,2023-02-21,2023.0,False,22.0,https://p.scdn.co/mp3-preview/b2f1db6f6969d88402ba95c364d5e96e69a5e88b?cid=484c8fc1e0c54669ac770f80991a8280,41,47972
Peter Gabriel - Sledgehammer [Pop Rock/Funk Rock],Sledgehammer,Peter Gabriel,Sledgehammer,Peter Gabriel,Sledgehammer - 2012 Remaster,Peter Gabriel,"pop rock, funk rock","'album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'symphonic rock'",Peter Gabriel - Sledgehammer (HD version),2023-02-25,46.8,217.0,,youtube,,,,https://www.youtube.com/watch?v=OJWJE0x7T4Q,OJWJE0x7T4Q,4AUS8KNz7zX8XFu9L38GT0,68.2,-756.1,Ab,-7.561,1.0,64.1,3.92,4.4,0.0,3.94,96,audio_features,spotify:track:4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,05:11,4.0,https://i.scdn.co/image/ab67616d0000b273cd877891b23a92b1a89e60b5,1986-05-19,1986.0,False,54.0,,67,1476596
