r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Sneaker Pimps - 6 Underground [Trip Hop],6 Underground,Sneaker Pimps,,,6 Underground,Sneaker Pimps,trip hop,"'electronica', 'trip hop'",6 Underground,2022-11-02,40.2,1214.0,,youtube,,,,https://www.youtube.com/watch?v=C7JHvenOOM0,C7JHvenOOM0,7KvSuH86lIT2aTl9PBCAfd,68.7,-863.5,D,-8.635,0.0,58.7,5.09,2.81,14.0,12.1,169,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,03:48,4.0,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996.0,False,55.0,,47,215136
Harvey Danger - Flagpole Sitta [alternative/rock],Flagpole Sitta,Harvey Danger,Flagpole Sitta,Harvey Danger,Flagpole Sitta,Harvey Danger,"alternative, rock","'alternative rock', 'pop rock'",Harvey Danger - Flagpole Sitta (Official Music Video),2022-10-31,48.2,862.0,,youtube,,,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,7cz70nyRXlCJOE85whEkgU,90.1,-413.3,E,-4.133,0.0,36.1,4.43,0.15,0.03,28.6,144,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,03:37,4.0,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997.0,False,65.0,,49,99063
"The Verve - Lucky Man [Britpop, 1997]",Lucky Man,The Verve,Lucky Man,The Verve,Lucky Man,The Verve,"britpop, 1997","'alternative rock', 'britpop', 'neo mellow', 'permanent wave', 'pop rock', 'rock', 'shoegaze'",The Verve - Lucky Man (Official Music Video),2022-10-31,21.1,643.0,,youtube,,,,https://www.youtube.com/watch?v=MH6TJU0qWoY,MH6TJU0qWoY,2mxPSHEwjJWOQS7lGw6btF,66.3,-759.1,Db/C#,-7.591,1.0,40.7,3.05,25.5,0.02,9.13,75,audio_features,spotify:track:2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/tracks/2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,04:53,4.0,https://i.scdn.co/image/ab67616d0000b273c038b03e66fb6de76a5b3904,1997-09-29,1997.0,False,66.0,,65,1976371
"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)",Ill Fly Away,Alexandra Viloteau & Elizabeth Boardman,I'll Fly Away,,I'll Fly Away,Albert E. Brumley Jr.,american folk,,"""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",2022-10-31,89.7,437.0,,youtube,,,,https://www.youtube.com/watch?v=EZKLNeaP7g0,EZKLNeaP7g0,46qyUICQQZUpByabqkmxfZ,70.7,-864.7,C,-8.647,1.0,62.0,3.27,58.3,0.0,28.4,119,audio_features,spotify:track:46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/tracks/46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/audio-analysis/46qyUICQQZUpByabqkmxfZ,02:00,3.0,https://i.scdn.co/image/ab67616d0000b273c995c6fc0035a6bafccb5e0c,1986-10-11,1986.0,False,7.0,https://p.scdn.co/mp3-preview/bb54a07445e62e02292f744e8391f6d126f77bf9?cid=484c8fc1e0c54669ac770f80991a8280,3,118
"Dave Dee, Dozy, Beaky, Mick & Tich -- She's So Good [Rock/Mod] (1966)",Shes So Good,"Dave Dee, Dozy, Beaky, Mick & Tich",She`s So Good,"Dave Dee,Dozy,Beaky,Mick & Titch",Hold Tight!,"Dave Dee, Dozy, Beaky, Mick & Tich","rock, mod","'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'nederpop', 'rock-and-roll'","Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",2022-10-30,73.4,282.0,,youtube,,,,https://www.youtube.com/watch?v=HBpeVevpefg,HBpeVevpefg,5ixQCurcV2gKLqJGMeLvpz,84.6,-312.1,E,-3.121,1.0,60.1,3.24,5.85,0.0,9.47,124,audio_features,spotify:track:5ixQCurcV2gKLqJGMeLvpz,https://api.spotify.com/v1/tracks/5ixQCurcV2gKLqJGMeLvpz,https://api.spotify.com/v1/audio-analysis/5ixQCurcV2gKLqJGMeLvpz,02:47,4.0,https://i.scdn.co/image/ab67616d0000b273fd001dd1cbf74feb6066017f,1966-01-01,1966.0,False,48.0,,37,19966
Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,Good Funk Shui,Not The Droid You're Looking For,Good Funk Shui,funk,,Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,2022-11-01,59.3,278.0,,youtube,,,,https://www.youtube.com/watch?v=KtO2pqM6DvI,KtO2pqM6DvI,1H4M8f7591JjC47me0XquH,74.0,-745.8,G,-7.458,1.0,65.6,3.5,3.69,0.06,19.9,108,audio_features,spotify:track:1H4M8f7591JjC47me0XquH,https://api.spotify.com/v1/tracks/1H4M8f7591JjC47me0XquH,https://api.spotify.com/v1/audio-analysis/1H4M8f7591JjC47me0XquH,05:07,4.0,https://i.scdn.co/image/ab67616d0000b2730b086f62ccbd82fa38bd80b7,2022-10-23,2022.0,False,5.0,https://p.scdn.co/mp3-preview/aac3bda2895f84613d7d145078bf1c2ba14093e4?cid=484c8fc1e0c54669ac770f80991a8280,4,99
Bird Photos - Dove [indie pop/alternative rock/garage rock/pop] (2022),Dove,Bird Photos,,,Dove,Bird Photos,"indie pop, alternative rock, garage rock, pop",,Dove,2022-11-02,73.0,189.0,,spotify,,,,,,2OT1V79URPfM3AJV8NslBu,88.5,-1059.2,A,-10.592,1.0,43.5,4.05,1.8,5.54,4.62,154,audio_features,spotify:track:2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/tracks/2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/audio-analysis/2OT1V79URPfM3AJV8NslBu,04:12,4.0,https://i.scdn.co/image/ab67616d0000b27375272d2379b945a2adeb865c,2022-09-10,2022.0,False,26.0,https://p.scdn.co/mp3-preview/dcc63c3353beeb687e5817be18f368c8cfe76e9d?cid=484c8fc1e0c54669ac770f80991a8280,14,2444
Pete Rock and CL Smooth - They Reminisce Over You (T.R.OY.) [Jazz Rap],They Reminisce Over You,Pete Rock and CL Smooth,They Reminisce Over You,Pete Rock & CL Smooth,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,jazz rap,"'alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism'",Pete Rock & CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video),2022-11-02,67.1,175.0,,youtube,,,,https://www.youtube.com/watch?v=k6mdRv0ZdR8,k6mdRv0ZdR8,2Mb3zpobD0CvJGWv6NpsPy,68.3,-1088.9,Db/C#,-10.889,1.0,76.1,16.4,14.1,0.0,34.2,101,audio_features,spotify:track:2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/tracks/2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/audio-analysis/2Mb3zpobD0CvJGWv6NpsPy,04:46,4.0,https://i.scdn.co/image/ab67616d0000b273d535e6a05ec517c25a232f43,1992-05-26,1992.0,False,61.0,https://p.scdn.co/mp3-preview/166d493cea3fab197f4823864e008178b3a856af?cid=484c8fc1e0c54669ac770f80991a8280,47,243393
Fly My Pretties - Quiet Girl [Folk/Roots] (2019),Quiet Girl,Fly My Pretties,,,Quiet Girl,Fly My Pretties,"folk, roots","'kiwi rock', 'nz reggae'",Quiet Girl,2022-10-31,75.7,165.0,,youtube,,,,https://www.youtube.com/watch?v=Bj1DJcT4uoA,Bj1DJcT4uoA,3ehU3iQ4cUdYpDJlg0ENn3,42.0,-1291.0,F,-12.91,1.0,72.6,2.42,32.2,16.0,11.8,106,audio_features,spotify:track:3ehU3iQ4cUdYpDJlg0ENn3,https://api.spotify.com/v1/tracks/3ehU3iQ4cUdYpDJlg0ENn3,https://api.spotify.com/v1/audio-analysis/3ehU3iQ4cUdYpDJlg0ENn3,04:03,4.0,https://i.scdn.co/image/ab67616d0000b273ac0c93369f6bee48a7085acd,2019-10-25,2019.0,False,36.0,https://p.scdn.co/mp3-preview/a866d3460e3b924cc004d4db94f64c74f48850a0?cid=484c8fc1e0c54669ac770f80991a8280,33,29521
Misfits - Halloween [Horror Punk] (1985),Halloween,Misfits,,,Halloween,Misfits,horror punk,"'horror punk', 'new jersey hardcore', 'new jersey punk', 'punk'",Halloween,2022-10-31,20.3,143.0,,spotify,,,,,,79AMvY0C6jzgB70fs2ctRc,84.5,-1218.2,C,-12.182,1.0,41.8,4.16,58.4,15.0,11.5,113,audio_features,spotify:track:79AMvY0C6jzgB70fs2ctRc,https://api.spotify.com/v1/tracks/79AMvY0C6jzgB70fs2ctRc,https://api.spotify.com/v1/audio-analysis/79AMvY0C6jzgB70fs2ctRc,01:46,3.0,https://i.scdn.co/image/ab67616d0000b2730972e18b91cd3c232ec49912,1985-01-01,1985.0,False,38.0,,65,1010570
Skid Row - 18 And Life [Hair Band/Rock],18 And Life,Skid Row,18 And Life,Skid Row,18 and Life,Skid Row,"hair band, rock","'album rock', 'glam metal', 'hard rock', 'metal', 'rock'",Skid Row - 18 And Life (Official Music Video),2022-11-02,30.5,115.0,,youtube,,,,https://www.youtube.com/watch?v=Ghd2bkIadG4,Ghd2bkIadG4,0qgrrDnUUhyxpxbBznUnzg,64.8,-1110.1,D,-11.101,0.0,46.6,2.8,0.23,0.0,11.2,90,audio_features,spotify:track:0qgrrDnUUhyxpxbBznUnzg,https://api.spotify.com/v1/tracks/0qgrrDnUUhyxpxbBznUnzg,https://api.spotify.com/v1/audio-analysis/0qgrrDnUUhyxpxbBznUnzg,03:49,4.0,https://i.scdn.co/image/ab67616d0000b273ae63b58e90bef8888658ae21,1989-01-24,1989.0,False,69.0,https://p.scdn.co/mp3-preview/8e828b17b26a267c6bad1ebf812fee592f5c6e20?cid=484c8fc1e0c54669ac770f80991a8280,61,2433379
Kerry Clark — “Pass It On” [Folk] (2010),Pass It On,Kerry Clark,Pass It On,Kerry Patrick Clark,Pass It On (feat. Amy Clark),Kerry Patrick Clark,folk,,Kerry Patrick Clark - Pass It On,2022-11-01,30.7,100.0,,youtube,,,,https://www.youtube.com/watch?v=6guvvvTBkT4,6guvvvTBkT4,0PTHdPMNnMBLACBaQZhMOV,42.5,-896.9,Db/C#,-8.969,1.0,58.3,2.64,36.6,0.0,9.64,140,audio_features,spotify:track:0PTHdPMNnMBLACBaQZhMOV,https://api.spotify.com/v1/tracks/0PTHdPMNnMBLACBaQZhMOV,https://api.spotify.com/v1/audio-analysis/0PTHdPMNnMBLACBaQZhMOV,03:58,4.0,https://i.scdn.co/image/ab67616d0000b273fc35b5177f48af18bda9c582,2010-05-01,2010.0,False,0.0,https://p.scdn.co/mp3-preview/59bcfda229480231a6d2c10b5108065b617c9c96?cid=484c8fc1e0c54669ac770f80991a8280,0,69
Radost Moja -- Unyvaj dusa moja [Electronic/Witch House] (2014),Unyvaj dusa moja,Radost Moja,Unyvaj dusa moja,Radost Moja,Dunjo Moja,Halid Muslimovic,"electronic, witch house","'bosnian pop', 'narodna muzika', 'sevdah', 'turbo folk'",Radost Moja - Unyvaj dusa moja (REMASTERED VIDEO),2022-10-30,46.6,72.0,,youtube,,,,https://www.youtube.com/watch?v=Wms2ZVoK0Sw,Wms2ZVoK0Sw,7hEelk1dtOIUAimbiJXAbD,60.9,-547.5,G,-5.475,0.0,32.3,5.32,45.1,0.0,24.3,163,audio_features,spotify:track:7hEelk1dtOIUAimbiJXAbD,https://api.spotify.com/v1/tracks/7hEelk1dtOIUAimbiJXAbD,https://api.spotify.com/v1/audio-analysis/7hEelk1dtOIUAimbiJXAbD,03:40,4.0,https://i.scdn.co/image/ab67616d0000b2736baa6505b26e1c265f451f44,2018-02-05,2018.0,False,40.0,https://p.scdn.co/mp3-preview/4514f9e5e91cf2e0abd07f0c21cca725adff5c10?cid=484c8fc1e0c54669ac770f80991a8280,41,38130
Hellia - Dernière Cigarette [French Soul/RnB] (2019),Dernière Cigarette,Hellia,Dernière Cigarette,Hellia,Dernière cigarette,Hellia,"french soul, rnb",,Hellia - Dernière Cigarette (Clip Officiel),2022-11-02,38.5,68.0,,youtube,,,,https://www.youtube.com/watch?v=37cB6XSPzpY,37cB6XSPzpY,1E9cr9HcGTG2CDhbVmhxRm,56.0,-784.1,C,-7.841,0.0,72.2,4.26,37.8,0.0,9.46,95,audio_features,spotify:track:1E9cr9HcGTG2CDhbVmhxRm,https://api.spotify.com/v1/tracks/1E9cr9HcGTG2CDhbVmhxRm,https://api.spotify.com/v1/audio-analysis/1E9cr9HcGTG2CDhbVmhxRm,03:26,4.0,https://i.scdn.co/image/ab67616d0000b273cb6a34c7b24439f7e7ab98f9,2019-11-02,2019.0,False,0.0,https://p.scdn.co/mp3-preview/a13a8f14bce1bf3d6278846cb6db90ae32118c2c?cid=484c8fc1e0c54669ac770f80991a8280,59,265
