r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Audioslave - Like A Stone [rock],Like A Stone,Audioslave,Like a Stone,Audioslave,Like a Stone,Audioslave,rock,"'alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup'",Audioslave - Like a Stone (Official Video),2022-10-17,51.6,3938.0,,youtube,,,,https://www.youtube.com/watch?v=7QU1nvuxaMA,7QU1nvuxaMA,3YuaBvuZqcwN3CEAyyoaei,56.8,-547.7,G,-5.477,0.0,61.4,2.76,0.8,0.0,9.97,107,audio_features,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,04:53,4.0,https://i.scdn.co/image/ab67616d00004851a7292b6863258e889b78d787,2002-11-17,2002.0,False,78.0,https://p.scdn.co/mp3-preview/c47c2b44a1a72c8d083b662a09b05a7b211cd614?cid=484c8fc1e0c54669ac770f80991a8280,68,3892540
Mustard plug - Mr.Smiley [Ska],Mr.Smiley,Mustard plug,,,Mr. Smiley,Mustard Plug,ska,"'grand rapids indie', 'modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk'",Mr Smiley,2022-10-15,86.1,659.0,,youtube,,,,https://www.youtube.com/watch?v=ollvahRUL_E,ollvahRUL_E,12GEszobr92vUXs4LCdwjK,81.1,-1248.9,Db/C#,-12.489,1.0,49.7,5.07,0.03,0.98,7.15,183,audio_features,spotify:track:12GEszobr92vUXs4LCdwjK,https://api.spotify.com/v1/tracks/12GEszobr92vUXs4LCdwjK,https://api.spotify.com/v1/audio-analysis/12GEszobr92vUXs4LCdwjK,02:46,4.0,https://i.scdn.co/image/ab67616d00004851921f2a717aa5e61cae389555,1993-11-15,1993.0,False,49.0,https://p.scdn.co/mp3-preview/0602caa38c3a974eefe7d538d805245e06b4bd58?cid=484c8fc1e0c54669ac770f80991a8280,41,66522
Steve Winwood - Higher Love [Rock],Higher Love,Steve Winwood,Higher Love,Steve Winwood,Higher Love,Steve Winwood,rock,"'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock'",Steve Winwood - Higher Love (Official Music Video),2022-10-15,95.4,387.0,,youtube,,,,https://www.youtube.com/watch?v=k9olaIio3l8,k9olaIio3l8,4ZExvJvQXPEeYzGU0N3THi,78.0,-1215.9,F,-12.159,1.0,69.6,4.15,4.27,14.9,29.8,98,audio_features,spotify:track:4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/tracks/4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/audio-analysis/4ZExvJvQXPEeYzGU0N3THi,05:51,4.0,https://i.scdn.co/image/ab67616d000048518362a7a26eaf279f336f1494,1986-06-30,1986.0,False,67.0,,61,892244
R.E.M. - Losing My Religion [Alternative Rock],Losing My Religion,R.E.M.,Losing My Religion,R.E.M.,Losing My Religion,R.E.M.,alternative rock,"'alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock'",R.E.M. - Losing My Religion (Official Music Video),2022-10-16,80.3,340.0,,youtube,,,,https://www.youtube.com/watch?v=xwtdhWltSIg,xwtdhWltSIg,31AOj9sFz2gM0O3hMARRBx,85.5,-505.1,A,-5.051,0.0,66.6,2.95,17.9,0.0,9.87,125,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,04:28,4.0,https://i.scdn.co/image/ab67616d00004851e2dd4e821bcc3f70dc0c8ffd,1991-03-12,1991.0,False,84.0,,73,3705747
Kristin Hersch -- Your Ghost [alternative rock/folk rock] (1994),Your Ghost,Kristin Hersch,Your Ghost,Kristin Hersh  feat. Michael Stipe,Your Ghost,Kristin Hersh,"alternative rock, folk rock","'alternative pop', 'boston rock', 'lilith', 'melancholia', 'rhode island indie'",Kristin Hersh  feat. Michael Stipe - Your Ghost [& Lyrics]HQ,2022-10-15,32.7,302.0,,youtube,,,,https://www.youtube.com/watch?v=0-2cSeyZOBw,0-2cSeyZOBw,7flhYNX52JINLLIcJ4BTBH,27.5,-1201.6,G,-12.016,1.0,43.9,3.39,84.1,0.0,25.3,144,audio_features,spotify:track:7flhYNX52JINLLIcJ4BTBH,https://api.spotify.com/v1/tracks/7flhYNX52JINLLIcJ4BTBH,https://api.spotify.com/v1/audio-analysis/7flhYNX52JINLLIcJ4BTBH,03:17,4.0,https://i.scdn.co/image/ab67616d00004851bfe86c8a822c42ec9f69386e,1994-01-28,1994.0,False,20.0,https://p.scdn.co/mp3-preview/9f7523ad72778b4e5c7166a091d84b1aa0da145b?cid=484c8fc1e0c54669ac770f80991a8280,33,28747
New Order - Blue Monday [Synth-pop] 1983,Blue Monday,New Order,Blue Monday,New Order,Blue Monday,New Order,synth-pop,"'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk'",New Order - Blue Monday,2022-10-17,94.1,295.0,,youtube,,,,https://www.youtube.com/watch?v=FYH8DsU2WCk,FYH8DsU2WCk,6hHc7Pks7wtBIW8Z6A0iFq,65.1,-1334.0,C,-13.34,1.0,76.2,6.55,0.2,85.6,11.1,130,audio_features,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/tracks/6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/audio-analysis/6hHc7Pks7wtBIW8Z6A0iFq,07:29,4.0,https://i.scdn.co/image/ab67616d00004851847620cdf72cd76743159265,1987-08-17,1987.0,False,73.0,https://p.scdn.co/mp3-preview/eaba355df0d00d0a1abb907733b4cbac6c4821d3?cid=484c8fc1e0c54669ac770f80991a8280,66,1780835
Rodeo Jones and th Silver Spurs -- Hello Sin [Country / Surf] (2022),Hello Sin,Rodeo Jones and th Silver Spurs,Hello Sin,Rodeo Jones,Shillings and Shingles,Hello Rodeo,"country, surf",,Rodeo Jones - Hello Sin,2022-10-15,54.5,263.0,,youtube,,,,https://www.youtube.com/watch?v=QhubcC8CV50,QhubcC8CV50,0GF4ZDYbq97lRSRNWQJ0Yi,94.0,-552.2,Gb/F#,-5.522,1.0,44.0,8.29,0.0,0.01,36.1,140,audio_features,spotify:track:0GF4ZDYbq97lRSRNWQJ0Yi,https://api.spotify.com/v1/tracks/0GF4ZDYbq97lRSRNWQJ0Yi,https://api.spotify.com/v1/audio-analysis/0GF4ZDYbq97lRSRNWQJ0Yi,02:46,4.0,https://i.scdn.co/image/ab67616d00004851121f86a048ac1a2528deb999,2021-07-27,2021.0,False,0.0,https://p.scdn.co/mp3-preview/4195800e6fd32d78ca82d0d8b4f84a5c5615627e?cid=484c8fc1e0c54669ac770f80991a8280,0,36
A Wizard Called Beer - Back To The Past [stoner rock/metal] (2022),Back To The Past,A Wizard Called Beer,Lyric,A Wizard Called Beer -Back To The Past,Back To The Past,Fragz,"stoner rock, metal","'alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock'",A Wizard Called Beer -Back To The Past - Lyric video,2022-10-17,18.2,249.0,,youtube,,,,https://www.youtube.com/watch?v=0xG51mhqB3Q,0xG51mhqB3Q,3SkD62uGa7THx7q0k1KKQj,89.4,-197.2,Gb/F#,-1.972,1.0,72.0,6.77,0.43,91.5,27.4,172,audio_features,spotify:track:3SkD62uGa7THx7q0k1KKQj,https://api.spotify.com/v1/tracks/3SkD62uGa7THx7q0k1KKQj,https://api.spotify.com/v1/audio-analysis/3SkD62uGa7THx7q0k1KKQj,04:23,4.0,https://i.scdn.co/image/ab67616d00004851eaccd3f19ceb40c4a86ec1ae,2018-11-26,2018.0,False,16.0,https://p.scdn.co/mp3-preview/234654cd09824dd77ca706e8e30057ef11ed1980?cid=484c8fc1e0c54669ac770f80991a8280,68,2297377
Min Zaman -- Bint El Funk [Arabic/Hebrew] (2013),Bint El Funk,Min Zaman,מן זאמאן // Bint El Funk- Min Zaman,בינת אל פאנק,Min Zaman,Bint El Funk,"arabic, hebrew",'yemeni pop',בינת אל פאנק - מן זאמאן // Bint El Funk- Min Zaman,2022-10-14,41.0,217.0,,youtube,,,,https://www.youtube.com/watch?v=XSz8yOzLz-s,XSz8yOzLz-s,1KK5dcqKKo7e55S8mc2wUe,44.4,-1070.9,D,-10.709,1.0,67.7,7.32,38.1,0.24,7.13,79,audio_features,spotify:track:1KK5dcqKKo7e55S8mc2wUe,https://api.spotify.com/v1/tracks/1KK5dcqKKo7e55S8mc2wUe,https://api.spotify.com/v1/audio-analysis/1KK5dcqKKo7e55S8mc2wUe,04:20,4.0,https://i.scdn.co/image/ab67616d000048513be3200c9156b6df0e3397a6,2016-03-28,2016.0,False,37.0,https://p.scdn.co/mp3-preview/d7549eeb8039c6145d431dcc57bbb695a78960af?cid=484c8fc1e0c54669ac770f80991a8280,22,6572
Pink Spiders - Hey Jane [Pop Punk] (2006),Hey Jane,Pink Spiders,,,Hey Jane,The Pink Spiders,pop punk,,Hey Jane,2022-10-16,21.1,200.0,,youtube,,,,https://www.youtube.com/watch?v=9YKoU5NRlX0,9YKoU5NRlX0,0aKXkZ0vDqeGs5jfStMEIr,74.6,-425.2,D,-4.252,0.0,28.0,3.71,1.23,0.0,10.7,137,audio_features,spotify:track:0aKXkZ0vDqeGs5jfStMEIr,https://api.spotify.com/v1/tracks/0aKXkZ0vDqeGs5jfStMEIr,https://api.spotify.com/v1/audio-analysis/0aKXkZ0vDqeGs5jfStMEIr,04:30,4.0,https://i.scdn.co/image/ab67616d000048512e217fea04361d85d8359ba6,2006-01-01,2006.0,True,8.0,,28,10719
