sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
Undercover Martyn,Two Door Cinema Club,Two Door Cinema Club - Undercover Martyn [Indie Rock],Two Door Cinema Club - Undercover Martyn,Undercover Martyn,Two Door Cinema Club,Undercover Martyn,Two Door Cinema Club,0bePGTDjn0XuEKoN7rOMvV,,3522.0,0.454,0.873,2,-5.072,1,0.122,0.000244,1.73e-05,0.0847,0.562,159.814,audio_features,spotify:track:0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/tracks/0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/audio-analysis/0bePGTDjn0XuEKoN7rOMvV,167773,4,https://i.scdn.co/image/ab67616d0000b273585f3d70dce678a5978a0941,2010-02-17,2010,False,64,https://p.scdn.co/mp3-preview/a531f56de1fe95399279558742d0c4d7ccf88a58?cid=484c8fc1e0c54669ac770f80991a8280
Undercover Martyn,Two Door Cinema Club,Two Door Cinema Club - Undercover Martyn [Indie Rock],Two Door Cinema Club - Undercover Martyn,Undercover Martyn,Two Door Cinema Club,Undercover Martyn,Two Door Cinema Club,0bePGTDjn0XuEKoN7rOMvV,,3522.0,0.454,0.873,2,-5.072,1,0.122,0.000244,1.73e-05,0.0847,0.562,159.814,audio_features,spotify:track:0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/tracks/0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/audio-analysis/0bePGTDjn0XuEKoN7rOMvV,167773,4,https://i.scdn.co/image/ab67616d0000b273585f3d70dce678a5978a0941,2010-02-17,2010,False,64,https://p.scdn.co/mp3-preview/a531f56de1fe95399279558742d0c4d7ccf88a58?cid=484c8fc1e0c54669ac770f80991a8280
Smoko,The Chats,THE CHATS - SMOKO [Alternative],THE CHATS - SMOKO  (OFFICIAL VIDEO),SMOKO,THE CHATS,SMOKO,THE CHATS,5nw2rQXAjfpZNaMzAJ8qTX,,1264.0,0.675,0.615,11,-10.674,1,0.0538,0.00395,0.0041,0.166,0.25,86.703,audio_features,spotify:track:5nw2rQXAjfpZNaMzAJ8qTX,https://api.spotify.com/v1/tracks/5nw2rQXAjfpZNaMzAJ8qTX,https://api.spotify.com/v1/audio-analysis/5nw2rQXAjfpZNaMzAJ8qTX,179527,4,https://i.scdn.co/image/ab67616d0000b273df53bbc68be612f70b5ef004,2017-07-31,2017,False,53,https://p.scdn.co/mp3-preview/2c758c78e4d1237275ae3dfa5db8ef2499e8ebc6?cid=484c8fc1e0c54669ac770f80991a8280
Smoko,The Chats,THE CHATS - SMOKO [Alternative],THE CHATS - SMOKO  (OFFICIAL VIDEO),SMOKO,THE CHATS,SMOKO,THE CHATS,5nw2rQXAjfpZNaMzAJ8qTX,,1264.0,0.675,0.615,11,-10.674,1,0.0538,0.00395,0.0041,0.166,0.25,86.703,audio_features,spotify:track:5nw2rQXAjfpZNaMzAJ8qTX,https://api.spotify.com/v1/tracks/5nw2rQXAjfpZNaMzAJ8qTX,https://api.spotify.com/v1/audio-analysis/5nw2rQXAjfpZNaMzAJ8qTX,179527,4,https://i.scdn.co/image/ab67616d0000b273df53bbc68be612f70b5ef004,2017-07-31,2017,False,53,https://p.scdn.co/mp3-preview/2c758c78e4d1237275ae3dfa5db8ef2499e8ebc6?cid=484c8fc1e0c54669ac770f80991a8280
Possum Kingdom,Toadies,The Toadies - Possum Kingdom [Grunge],The Toadies - Possum Kingdom (Official Music Video),Possum Kingdom,The Toadies,Possum Kingdom,The Toadies,56SkdBKyR2zOkjk6wVFI9s,,1020.0,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,audio_features,spotify:track:56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/tracks/56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/audio-analysis/56SkdBKyR2zOkjk6wVFI9s,308333,4,https://i.scdn.co/image/ab67616d0000b27385fb885d41591752340eeccc,1994-01-01,1994,False,61,
Possum Kingdom,Toadies,The Toadies - Possum Kingdom [Grunge],The Toadies - Possum Kingdom (Official Music Video),Possum Kingdom,The Toadies,Possum Kingdom,The Toadies,56SkdBKyR2zOkjk6wVFI9s,,1020.0,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,audio_features,spotify:track:56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/tracks/56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/audio-analysis/56SkdBKyR2zOkjk6wVFI9s,308333,4,https://i.scdn.co/image/ab67616d0000b27385fb885d41591752340eeccc,1994-01-01,1994,False,61,
Kids in da Hall,Crazy & the Brains,The Kids in the Hall - The Daves I Know [catchy],The Daves I Know,The Daves I Know,The Kids in the Hall,,,0lItbG7wBbOylQSqggRwVO,,988.0,0.552,0.888,2,-5.62,1,0.0331,0.0167,0.117,0.173,0.621,135.046,audio_features,spotify:track:0lItbG7wBbOylQSqggRwVO,https://api.spotify.com/v1/tracks/0lItbG7wBbOylQSqggRwVO,https://api.spotify.com/v1/audio-analysis/0lItbG7wBbOylQSqggRwVO,169336,4,https://i.scdn.co/image/ab67616d0000b273cdd305c5e708cbf3b0c20327,2014-12-30,2014,False,2,https://p.scdn.co/mp3-preview/166041da377b402c8689331aeaee02d251074b54?cid=484c8fc1e0c54669ac770f80991a8280
Savior,Rise Against,Rise Against - Savior [Melodic Hardcore],Savior,Savior,Rise Against,,,1vcxF91pWs9uNwDROuiCPB,,731.0,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4,https://i.scdn.co/image/ab67616d0000b273eaa10fffa60de320846c28be,2008-01-01,2008,False,73,
Helplessness Blues,Fleet Foxes,Fleet Foxes - Helplessness Blues [Indie Folk],Fleet Foxes -  Helplessness Blues,Helplessness Blues,Fleet Foxes,Helplessness Blues,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,,453.0,0.329,0.452,8,-7.737,1,0.0334,0.0908,5.43e-06,0.118,0.193,125.217,audio_features,spotify:track:02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/tracks/02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/audio-analysis/02VdHwnGhy5fTW2CTZkYsb,303387,3,https://i.scdn.co/image/ab67616d0000b27375ff22a37b0cc0381d11c2c1,2011-05-03,2011,False,50,https://p.scdn.co/mp3-preview/daf52ea234fd5e3dbf5e0c052b6447ee643de92c?cid=484c8fc1e0c54669ac770f80991a8280
Helplessness Blues,Fleet Foxes,Fleet Foxes - Helplessness Blues [Indie Folk],Fleet Foxes -  Helplessness Blues,Helplessness Blues,Fleet Foxes,Helplessness Blues,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,,453.0,0.329,0.452,8,-7.737,1,0.0334,0.0908,5.43e-06,0.118,0.193,125.217,audio_features,spotify:track:02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/tracks/02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/audio-analysis/02VdHwnGhy5fTW2CTZkYsb,303387,3,https://i.scdn.co/image/ab67616d0000b27375ff22a37b0cc0381d11c2c1,2011-05-03,2011,False,50,https://p.scdn.co/mp3-preview/daf52ea234fd5e3dbf5e0c052b6447ee643de92c?cid=484c8fc1e0c54669ac770f80991a8280
