r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Sneaker Pimps - 6 Underground [Trip Hop],6 Underground,2022-11-02,0.94,1214.0,Sneaker Pimps,6 Underground,,,trip hop,youtube,,https://www.youtube.com/watch?v=C7JHvenOOM0,C7JHvenOOM0,,,,,6 Underground,Sneaker Pimps,7KvSuH86lIT2aTl9PBCAfd,,0.587,0.687,1.0,-8.635,0.0,0.0509,0.0281,0.14,0.121,0.402,169.938,audio_features,spotify:track:7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/tracks/7KvSuH86lIT2aTl9PBCAfd,https://api.spotify.com/v1/audio-analysis/7KvSuH86lIT2aTl9PBCAfd,228840.0,4.0,https://i.scdn.co/image/ab67616d0000b273332e80447a4ddc2843ea332a,1996-08-18,1996.0,False,55.0,,"'electronica', 'trip hop'",47,215136
Harvey Danger - Flagpole Sitta [alternative/rock],Harvey Danger - Flagpole Sitta (Official Music Video),2022-10-31,0.91,862.0,Harvey Danger,Flagpole Sitta,Harvey Danger,Flagpole Sitta,"alternative, rock",youtube,,https://www.youtube.com/watch?v=wYsMjEeEg4g,wYsMjEeEg4g,,,,,Flagpole Sitta,Harvey Danger,7cz70nyRXlCJOE85whEkgU,,0.361,0.901,4.0,-4.133,0.0,0.0443,0.00152,0.000263,0.286,0.482,144.97,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,217267.0,4.0,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba,1997-01-01,1997.0,False,65.0,,"'alternative rock', 'pop rock'",49,99063
"The Verve - Lucky Man [Britpop, 1997]",The Verve - Lucky Man (Official Music Video),2022-10-31,0.93,643.0,The Verve,Lucky Man,The Verve,Lucky Man,"britpop, 1997",youtube,,https://www.youtube.com/watch?v=MH6TJU0qWoY,MH6TJU0qWoY,,,,,Lucky Man,The Verve,2mxPSHEwjJWOQS7lGw6btF,,0.407,0.663,2.0,-7.591,1.0,0.0305,0.255,0.000166,0.0913,0.211,75.989,audio_features,spotify:track:2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/tracks/2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,293587.0,4.0,https://i.scdn.co/image/ab67616d0000b273c038b03e66fb6de76a5b3904,1997-09-29,1997.0,False,66.0,,"'alternative rock', 'britpop', 'neo mellow', 'permanent wave', 'pop rock', 'rock', 'shoegaze'",65,1976371
"Alexandra Viloteau & Elizabeth Boardman — ""I'll Fly Away"" [American folk] (2022)","""I'll Fly Away"" - Alexandra Viloteau & Elizabeth Boardman",2022-10-31,0.87,437.0,Alexandra Viloteau & Elizabeth Boardman,Ill Fly Away,,I'll Fly Away,american folk,youtube,,https://www.youtube.com/watch?v=EZKLNeaP7g0,EZKLNeaP7g0,,,,,I'll Fly Away,Albert E. Brumley Jr.,46qyUICQQZUpByabqkmxfZ,,0.62,0.707,0.0,-8.647,1.0,0.0327,0.583,2.34e-06,0.284,0.897,119.604,audio_features,spotify:track:46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/tracks/46qyUICQQZUpByabqkmxfZ,https://api.spotify.com/v1/audio-analysis/46qyUICQQZUpByabqkmxfZ,120867.0,3.0,https://i.scdn.co/image/ab67616d0000b273c995c6fc0035a6bafccb5e0c,1986-10-11,1986.0,False,7.0,https://p.scdn.co/mp3-preview/bb54a07445e62e02292f744e8391f6d126f77bf9?cid=484c8fc1e0c54669ac770f80991a8280,,3,118
"Dave Dee, Dozy, Beaky, Mick & Tich -- She's So Good [Rock/Mod] (1966)","Dave Dee,Dozy,Beaky,Mick & Titch -She`s So Good",2022-10-30,0.91,282.0,"Dave Dee, Dozy, Beaky, Mick & Tich",Shes So Good,"Dave Dee,Dozy,Beaky,Mick & Titch",She`s So Good,"rock, mod",youtube,,https://www.youtube.com/watch?v=HBpeVevpefg,HBpeVevpefg,,,,,Hold Tight!,"Dave Dee, Dozy, Beaky, Mick & Tich",5ixQCurcV2gKLqJGMeLvpz,,0.601,0.846,4.0,-3.121,1.0,0.0324,0.0585,1.05e-06,0.0947,0.734,124.919,audio_features,spotify:track:5ixQCurcV2gKLqJGMeLvpz,https://api.spotify.com/v1/tracks/5ixQCurcV2gKLqJGMeLvpz,https://api.spotify.com/v1/audio-analysis/5ixQCurcV2gKLqJGMeLvpz,167240.0,4.0,https://i.scdn.co/image/ab67616d0000b273fd001dd1cbf74feb6066017f,1966-01-01,1966.0,False,48.0,,"'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'nederpop', 'rock-and-roll'",37,19966
Good Funk Shui - Not the Droid You're Looking For [Funk] (2022),Good Funk Shui - 'Not the Droid You're Looking For' Official Music Video,2022-11-01,0.89,278.0,Good Funk Shui,Not the Droid Youre Looking For,Good Funk Shui,Not the Droid You're Looking For,funk,youtube,,https://www.youtube.com/watch?v=KtO2pqM6DvI,KtO2pqM6DvI,,,,,Not The Droid You're Looking For,Good Funk Shui,1H4M8f7591JjC47me0XquH,,0.656,0.74,7.0,-7.458,1.0,0.035,0.0369,0.000607,0.199,0.593,108.014,audio_features,spotify:track:1H4M8f7591JjC47me0XquH,https://api.spotify.com/v1/tracks/1H4M8f7591JjC47me0XquH,https://api.spotify.com/v1/audio-analysis/1H4M8f7591JjC47me0XquH,307053.0,4.0,https://i.scdn.co/image/ab67616d0000b2730b086f62ccbd82fa38bd80b7,2022-10-23,2022.0,False,5.0,https://p.scdn.co/mp3-preview/aac3bda2895f84613d7d145078bf1c2ba14093e4?cid=484c8fc1e0c54669ac770f80991a8280,,4,99
Bird Photos - Dove [indie pop/alternative rock/garage rock/pop] (2022),Dove,2022-11-02,0.92,189.0,Bird Photos,Dove,,,"indie pop, alternative rock, garage rock, pop",spotify,https://open.spotify.com/track/2OT1V79URPfM3AJV8NslBu,,,,,,2OT1V79URPfM3AJV8NslBu,Dove,Bird Photos,2OT1V79URPfM3AJV8NslBu,https://open.spotify.com/track/2OT1V79URPfM3AJV8NslBu,0.435,0.885,9.0,-10.592,1.0,0.0405,0.018,0.0554,0.0462,0.73,154.858,audio_features,spotify:track:2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/tracks/2OT1V79URPfM3AJV8NslBu,https://api.spotify.com/v1/audio-analysis/2OT1V79URPfM3AJV8NslBu,252116.0,4.0,https://i.scdn.co/image/ab67616d0000b27375272d2379b945a2adeb865c,2022-09-10,2022.0,False,26.0,https://p.scdn.co/mp3-preview/dcc63c3353beeb687e5817be18f368c8cfe76e9d?cid=484c8fc1e0c54669ac770f80991a8280,,14,2444
Pete Rock and CL Smooth - They Reminisce Over You (T.R.OY.) [Jazz Rap],Pete Rock & CL Smooth - They Reminisce Over You (T.R.O.Y.) (Official Video),2022-11-02,0.96,175.0,Pete Rock and CL Smooth,They Reminisce Over You,Pete Rock & CL Smooth,They Reminisce Over You,jazz rap,youtube,,https://www.youtube.com/watch?v=k6mdRv0ZdR8,k6mdRv0ZdR8,,,,,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,2Mb3zpobD0CvJGWv6NpsPy,,0.761,0.683,2.0,-10.889,1.0,0.164,0.141,0.0,0.342,0.671,101.787,audio_features,spotify:track:2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/tracks/2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/audio-analysis/2Mb3zpobD0CvJGWv6NpsPy,286693.0,4.0,https://i.scdn.co/image/ab67616d0000b273d535e6a05ec517c25a232f43,1992-05-26,1992.0,False,61.0,https://p.scdn.co/mp3-preview/166d493cea3fab197f4823864e008178b3a856af?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism'",47,243393
Fly My Pretties - Quiet Girl [Folk/Roots] (2019),Quiet Girl,2022-10-31,0.89,165.0,Fly My Pretties,Quiet Girl,,,"folk, roots",youtube,,https://www.youtube.com/watch?v=Bj1DJcT4uoA,Bj1DJcT4uoA,,,,,Quiet Girl,Fly My Pretties,3ehU3iQ4cUdYpDJlg0ENn3,,0.726,0.42,5.0,-12.91,1.0,0.0242,0.322,0.16,0.118,0.757,106.057,audio_features,spotify:track:3ehU3iQ4cUdYpDJlg0ENn3,https://api.spotify.com/v1/tracks/3ehU3iQ4cUdYpDJlg0ENn3,https://api.spotify.com/v1/audio-analysis/3ehU3iQ4cUdYpDJlg0ENn3,243563.0,4.0,https://i.scdn.co/image/ab67616d0000b273ac0c93369f6bee48a7085acd,2019-10-25,2019.0,False,36.0,https://p.scdn.co/mp3-preview/a866d3460e3b924cc004d4db94f64c74f48850a0?cid=484c8fc1e0c54669ac770f80991a8280,"'kiwi rock', 'nz reggae'",33,29521
Misfits - Halloween [Horror Punk] (1985),Halloween,2022-10-31,0.94,143.0,Misfits,Halloween,,,horror punk,spotify,https://open.spotify.com/track/79AMvY0C6jzgB70fs2ctRc,,,,,,79AMvY0C6jzgB70fs2ctRc,Halloween,Misfits,79AMvY0C6jzgB70fs2ctRc,https://open.spotify.com/track/79AMvY0C6jzgB70fs2ctRc,0.418,0.845,0.0,-12.182,1.0,0.0416,0.584,0.15,0.115,0.203,113.798,audio_features,spotify:track:79AMvY0C6jzgB70fs2ctRc,https://api.spotify.com/v1/tracks/79AMvY0C6jzgB70fs2ctRc,https://api.spotify.com/v1/audio-analysis/79AMvY0C6jzgB70fs2ctRc,106667.0,3.0,https://i.scdn.co/image/ab67616d0000b2730972e18b91cd3c232ec49912,1985-01-01,1985.0,False,38.0,,"'horror punk', 'new jersey hardcore', 'new jersey punk', 'punk'",65,1010570
