sp_song,sp_artist,r_title,r_media_title,r_post_song,r_post_artist,r_media_song,r_media_artist,id,sp_link,r_score,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview
I'm So Sick,Flyleaf,Flyleaf - I'm So Sick [Post-Grunge],Flyleaf - I'm So Sick (Official Music Video),Im So Sick,Flyleaf,Im So Sick,Flyleaf,3FP8A246XpuafFofRhDlWG,,988.0,0.429,0.96,10,-4.261,1,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,audio_features,spotify:track:3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/tracks/3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/audio-analysis/3FP8A246XpuafFofRhDlWG,175880,4,https://i.scdn.co/image/ab67616d0000b2739fba3529eaf6979c736806e6,2006-01-01,2006,False,66,
I'm So Sick,Flyleaf,Flyleaf - I'm So Sick [Post-Grunge],Flyleaf - I'm So Sick (Official Music Video),Im So Sick,Flyleaf,Im So Sick,Flyleaf,3FP8A246XpuafFofRhDlWG,,988.0,0.429,0.96,10,-4.261,1,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,audio_features,spotify:track:3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/tracks/3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/audio-analysis/3FP8A246XpuafFofRhDlWG,175880,4,https://i.scdn.co/image/ab67616d0000b2739fba3529eaf6979c736806e6,2006-01-01,2006,False,66,
An Alternative to Freedom,Witchcraft,Witchcraft - An Alternative to Freedom [Doom Metal] (2012),An Alternative to Freedom,An Alternative to Freedom,Witchcraft,,,0fATnWJXdt6ke5kR2klu7g,,590.0,0.328,0.738,11,-6.356,1,0.0343,9.02e-05,0.0193,0.283,0.264,132.121,audio_features,spotify:track:0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/tracks/0fATnWJXdt6ke5kR2klu7g,https://api.spotify.com/v1/audio-analysis/0fATnWJXdt6ke5kR2klu7g,317600,4,https://i.scdn.co/image/ab67616d0000b273edc7a57add129d1479f4c1c8,2012-09-21,2012,False,48,https://p.scdn.co/mp3-preview/c55e27b6d77215449e4fad685f21eda79bc41113?cid=484c8fc1e0c54669ac770f80991a8280
Always Will,Steve Martin,Steve Martin - Always Will [Bluegrass],"Steve Martin and the Steep Canyon Rangers - ""Always Will"" (Official Video)",Always Will,Steve Martin,Always Will,Steve Martin and the Steep Canyon Rangers,5KZdfWzucuGpoiUYQrGeZx,,428.0,0.45,0.186,0,-14.866,1,0.0393,0.932,0.85,0.12,0.886,95.845,audio_features,spotify:track:5KZdfWzucuGpoiUYQrGeZx,https://api.spotify.com/v1/tracks/5KZdfWzucuGpoiUYQrGeZx,https://api.spotify.com/v1/audio-analysis/5KZdfWzucuGpoiUYQrGeZx,85920,4,https://i.scdn.co/image/ab67616d0000b2738826b85a5e58643e748a059c,2017-09-22,2017,False,21,
On The Water,Steve Martin,Steve Martin - Always Will [Bluegrass],"Steve Martin and the Steep Canyon Rangers - ""Always Will"" (Official Video)",Always Will,Steve Martin,Always Will,Steve Martin and the Steep Canyon Rangers,6sVBfdmhr8SrqUJDynPZKQ,,428.0,0.634,0.362,6,-12.047,0,0.0318,0.281,0.00138,0.0954,0.428,100.041,audio_features,spotify:track:6sVBfdmhr8SrqUJDynPZKQ,https://api.spotify.com/v1/tracks/6sVBfdmhr8SrqUJDynPZKQ,https://api.spotify.com/v1/audio-analysis/6sVBfdmhr8SrqUJDynPZKQ,153107,4,https://i.scdn.co/image/ab67616d0000b2738826b85a5e58643e748a059c,2017-09-22,2017,False,40,
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,342.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,0,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
Doors of Dismay,Milk for the Angry,Milk for the Angry - Doors of Dismay [Psychedelic Pop/Garage Pop] (2023),Milk For The Angry - Doors of Dismay (OFFICIAL VIDEO),Doors of Dismay,Milk for the Angry,Doors of Dismay,Milk For The Angry,6cEIDN0AXM2DbVByEyyYPY,,342.0,0.396,0.613,7,-7.101,1,0.031,0.336,1.61e-06,0.111,0.308,174.37,audio_features,spotify:track:6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/tracks/6cEIDN0AXM2DbVByEyyYPY,https://api.spotify.com/v1/audio-analysis/6cEIDN0AXM2DbVByEyyYPY,208486,4,https://i.scdn.co/image/ab67616d0000b27386ae7c9cab8ae8feb9434f54,2023-01-27,2023,False,0,https://p.scdn.co/mp3-preview/11083f758efaba36bcd99494abba0f941c223d10?cid=484c8fc1e0c54669ac770f80991a8280
We Mesheet,Maha,Maha - We Mesheet [arabic pop] (1980),We Mesheet,We Mesheet,Maha,,,6C58oNRePNZkBYDnY7kgNP,,270.0,0.331,0.629,1,-7.325,1,0.0321,0.239,8.76e-06,0.51,0.454,96.613,audio_features,spotify:track:6C58oNRePNZkBYDnY7kgNP,https://api.spotify.com/v1/tracks/6C58oNRePNZkBYDnY7kgNP,https://api.spotify.com/v1/audio-analysis/6C58oNRePNZkBYDnY7kgNP,261375,4,https://i.scdn.co/image/ab67616d0000b273c4d48c6d9c2bdcc5f379f4ff,2022-10-10,2022,False,18,https://p.scdn.co/mp3-preview/9a2f47a2603e0c5c46a316501e0bf5e4aca27e49?cid=484c8fc1e0c54669ac770f80991a8280
East Bound and Down,Jerry Reed,Gloam - Eastborne [Post-Rock / Indie / Shoegaze] (2022),Eastbourne,Eastborne,Gloam,,,4ubYnxmt3qW3wZdqMZbqOh,,268.0,0.518,0.913,7,-10.616,1,0.0559,0.369,0.0,0.289,0.774,121.65,audio_features,spotify:track:4ubYnxmt3qW3wZdqMZbqOh,https://api.spotify.com/v1/tracks/4ubYnxmt3qW3wZdqMZbqOh,https://api.spotify.com/v1/audio-analysis/4ubYnxmt3qW3wZdqMZbqOh,166733,4,https://i.scdn.co/image/ab67616d0000b273ca36e30d3fdef2453ffa5a33,1995-01-01,1995,False,50,https://p.scdn.co/mp3-preview/817afc70a6a394846fe013d7098b8311e8f88ce2?cid=484c8fc1e0c54669ac770f80991a8280
Full Circle,The Pom-Poms,The Pom-Poms - Full Circle [Alternative/Synth-pop] (2018),Full Circle,Full Circle,The Pom-Poms,,,7GSfkeT2OcsPln1L8onHXm,,243.0,0.706,0.802,5,-8.375,0,0.0679,0.0543,0.315,0.163,0.488,137.027,audio_features,spotify:track:7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/tracks/7GSfkeT2OcsPln1L8onHXm,https://api.spotify.com/v1/audio-analysis/7GSfkeT2OcsPln1L8onHXm,221496,4,https://i.scdn.co/image/ab67616d0000b273788ef20d2b3def556b5ad5b2,2018-09-28,2018,True,46,https://p.scdn.co/mp3-preview/3e118352cfab75d904878105f28c14c0c114f6c4?cid=484c8fc1e0c54669ac770f80991a8280
