r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link_x,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,track_id,sp_song,sp_artist,id,sp_link_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_genres,sp_artist_popularity,sp_follower_count
Natalie Imbruglia - Torn [Pop],Natalie Imbruglia - Torn (Official Video),2022-10-01,0.93,1244.0,Natalie Imbruglia,Torn,Natalie Imbruglia,Torn,pop,youtube,,https://www.youtube.com/watch?v=VV1XWJN3nJo,VV1XWJN3nJo,,,,,Torn,Natalie Imbruglia,1Jaah2tmN9Hv81A87KZ1MU,,0.575,0.886,5.0,-5.182,1.0,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667.0,4.0,https://i.scdn.co/image/ab67616d0000b27384bb2b1e87d5ba0bac8871a2,1997-11-10,1997.0,False,75.0,https://p.scdn.co/mp3-preview/0ea552243a6585720876c6c9caa1f49175a3ff10?cid=484c8fc1e0c54669ac770f80991a8280,"'australian pop', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock'",61,816222
Slayer - Hell Awaits [Thrash Metal],Slayer - Hell Awaits,2022-10-01,0.93,1186.0,Slayer,Hell Awaits,Slayer,Hell Awaits,thrash metal,youtube,,https://www.youtube.com/watch?v=yew9L0Xjm_g,yew9L0Xjm_g,,,,,Hell Awaits,Slayer,3UKGPk85EhjqJSqePrSYeR,,0.421,0.919,10.0,-8.676,1.0,0.067,0.000264,0.0328,0.0672,0.0994,105.9,audio_features,spotify:track:3UKGPk85EhjqJSqePrSYeR,https://api.spotify.com/v1/tracks/3UKGPk85EhjqJSqePrSYeR,https://api.spotify.com/v1/audio-analysis/3UKGPk85EhjqJSqePrSYeR,376160.0,4.0,https://i.scdn.co/image/ab67616d0000b2735340c85cf8c382368ee63292,1985-06-19,1985.0,False,48.0,https://p.scdn.co/mp3-preview/a88c0c47c4dfaa783429c804c50152ca6811f6e1?cid=484c8fc1e0c54669ac770f80991a8280,"'alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal'",66,3148013
Mdou Moctar -- Live at KEXP [African Rock] (2022),Mdou Moctar - Full Performance (Live on KEXP),2022-09-28,0.96,1097.0,Mdou Moctar,Live at KEXP,Mdou Moctar,Full Performance,african rock,youtube,,https://www.youtube.com/watch?v=52CZVfiiMpY,52CZVfiiMpY,,,,,Chismiten,Mdou Moctar,5RHN9R3BqScU4Jzu84U7pZ,,0.262,0.828,5.0,-7.089,0.0,0.159,0.00215,0.752,0.155,0.673,147.52,audio_features,spotify:track:5RHN9R3BqScU4Jzu84U7pZ,https://api.spotify.com/v1/tracks/5RHN9R3BqScU4Jzu84U7pZ,https://api.spotify.com/v1/audio-analysis/5RHN9R3BqScU4Jzu84U7pZ,298969.0,4.0,https://i.scdn.co/image/ab67616d0000b273904b85b7078ed7708425893e,2021-05-21,2021.0,False,43.0,https://p.scdn.co/mp3-preview/c2b3e1c5d068e6507ab5b42dd622507d18ecdd5c?cid=484c8fc1e0c54669ac770f80991a8280,"'desert blues', 'musique nigerienne', 'tuareg guitar'",41,89761
"Jim Croce - Bad Bad, Leroy Brown [Folk/Rock]","Jim Croce - Bad Bad, Leroy Brown | Have You Heard: Jim Croce Live",2022-09-30,0.95,808.0,Jim Croce,"Bad Bad, Leroy Brown",Jim Croce,"Bad Bad, Leroy Brown | Have You Heard: Jim Croce","folk, rock",youtube,,https://www.youtube.com/watch?v=yTrsS8SGwx4,yTrsS8SGwx4,,,,,"Bad, Bad Leroy Brown",Jim Croce,1O0xeZrBDbq7HPREdmYUYK,,0.697,0.676,7.0,-10.742,1.0,0.0402,0.706,0.0,0.0824,0.852,148.072,audio_features,spotify:track:1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/tracks/1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/audio-analysis/1O0xeZrBDbq7HPREdmYUYK,182240.0,4.0,https://i.scdn.co/image/ab67616d0000b273124a8161fdeb39f3cd50c2f2,1973-07-01,1973.0,False,67.0,https://p.scdn.co/mp3-preview/6ca9d2ab62ec3cf529c9f5e9d2f013b4124c5574?cid=484c8fc1e0c54669ac770f80991a8280,"'album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock'",63,1096771
Bread and Butter - Pink Shadow [Japanese city pop jazz] (1981),bread & butter - pink shadow,2022-10-01,0.95,582.0,Bread and Butter,Pink Shadow,bread & butter,pink shadow,japanese city pop jazz,youtube,,https://www.youtube.com/watch?v=VcYTaiBolIg,VcYTaiBolIg,,,,,ピンク・シャドウ,Bread And Butter,1lnWb1e7XWFBnwiKmBq9ZS,,0.664,0.723,2.0,-5.407,1.0,0.035,0.448,4.28e-06,0.284,0.89,81.565,audio_features,spotify:track:1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/tracks/1lnWb1e7XWFBnwiKmBq9ZS,https://api.spotify.com/v1/audio-analysis/1lnWb1e7XWFBnwiKmBq9ZS,281680.0,4.0,https://i.scdn.co/image/ab67616d0000b273f41dc041e5feca2d06f5a739,2004-03-10,2004.0,False,29.0,https://p.scdn.co/mp3-preview/352b854326fa37ca8995b3e76f02a345fbfdba4b?cid=484c8fc1e0c54669ac770f80991a8280,'classic city pop',35,13598
Philip Bailey and Phil Collins - Easy Lover [Pop/R&B],"Philip Bailey, Phil Collins - Easy Lover",2022-10-01,0.93,413.0,Philip Bailey and Phil Collins,Easy Lover,"Philip Bailey, Phil Collins",Easy Lover,"pop, r&b",youtube,,https://www.youtube.com/watch?v=JkRKT6T0QLg,JkRKT6T0QLg,,,,,Easy Lover,Philip Bailey,0zTzcpx9qESOm80AIheGC7,,0.747,0.794,1.0,-9.455,1.0,0.0342,0.0478,0.00209,0.056,0.932,128.91,audio_features,spotify:track:0zTzcpx9qESOm80AIheGC7,https://api.spotify.com/v1/tracks/0zTzcpx9qESOm80AIheGC7,https://api.spotify.com/v1/audio-analysis/0zTzcpx9qESOm80AIheGC7,304840.0,4.0,https://i.scdn.co/image/ab67616d0000b273a56403338807bb66c0df8925,2012-06-12,2012.0,False,34.0,https://p.scdn.co/mp3-preview/b0cc416cb6aef3c723cf4a04787621e44dd6d784?cid=484c8fc1e0c54669ac770f80991a8280,'yacht rock',55,41064
"Garageland — Come Back [alternative rock, power pop] (1996)",Garageland - Comeback Special,2022-09-27,0.9,334.0,Garageland,Come Back,Garageland,Comeback Special,"alternative rock, power pop",youtube,,https://www.youtube.com/watch?v=IXeGVEx9-t8,IXeGVEx9-t8,,,,,Come Back,Garageland,5Q64wBRckClHw6xaJSPvwd,,0.536,0.803,4.0,-8.737,1.0,0.0405,0.00417,0.0035,0.376,0.817,137.735,audio_features,spotify:track:5Q64wBRckClHw6xaJSPvwd,https://api.spotify.com/v1/tracks/5Q64wBRckClHw6xaJSPvwd,https://api.spotify.com/v1/audio-analysis/5Q64wBRckClHw6xaJSPvwd,200627.0,4.0,https://i.scdn.co/image/ab67616d0000b2738d27c839da9bd69c5f2da6cd,1996-01-01,1996.0,False,21.0,https://p.scdn.co/mp3-preview/46abc4592baa79753521e619ad70eb953355c3ed?cid=484c8fc1e0c54669ac770f80991a8280,"'dunedin sound', 'kiwi rock', 'nz indie'",16,3123
AkaHendy - Tribulations [Electronic],Tribulations,2022-10-02,0.97,296.0,AkaHendy,Tribulations,,,electronic,spotify,https://open.spotify.com/track/0x7PtLfCdPLzr2b3pqYGDR,,,,,,0x7PtLfCdPLzr2b3pqYGDR,Tribulations,AkaHendy,0x7PtLfCdPLzr2b3pqYGDR,https://open.spotify.com/track/0x7PtLfCdPLzr2b3pqYGDR,0.721,0.564,11.0,-9.828,0.0,0.132,0.286,0.0947,0.0794,0.227,133.981,audio_features,spotify:track:0x7PtLfCdPLzr2b3pqYGDR,https://api.spotify.com/v1/tracks/0x7PtLfCdPLzr2b3pqYGDR,https://api.spotify.com/v1/audio-analysis/0x7PtLfCdPLzr2b3pqYGDR,324179.0,4.0,https://i.scdn.co/image/ab67616d0000b273c0cd9d3be58d8a5842cca108,2022-09-30,2022.0,False,0.0,https://p.scdn.co/mp3-preview/07ddc057872ca0d72ab669f4db1c65b5eff7aa67?cid=484c8fc1e0c54669ac770f80991a8280,'vapor twitch',30,4138
Kat King — With Nothing in My Way [indie rock] (2022),With Nothing in My Way,2022-09-30,0.88,241.0,Kat King,With Nothing in My Way,,,indie rock,spotify,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,https://open.spotify.com/album/5vaBY7sjvZDnNhBnSvPZiG,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'colombian hip hop', 'mexican hip hop'",71,1842883
The Gimps – Conn of 100 Battles [Alternative/Ska] (2006),Conn of 100 Battles,2022-09-29,0.9,166.0,The Gimps,Conn of 100 Battles,,,"alternative, ska",youtube,,https://www.youtube.com/watch?v=9RiUpYe8L2c,9RiUpYe8L2c,,,,,Conn of 100 Battles,The Gimps,0fJrUjYl220cG1YgS77uvr,,0.409,0.469,0.0,-12.531,1.0,0.0403,0.017,0.0,0.0833,0.449,90.765,audio_features,spotify:track:0fJrUjYl220cG1YgS77uvr,https://api.spotify.com/v1/tracks/0fJrUjYl220cG1YgS77uvr,https://api.spotify.com/v1/audio-analysis/0fJrUjYl220cG1YgS77uvr,126906.0,4.0,https://i.scdn.co/image/ab67616d0000b273d129ccdac4ad3feb5f13b181,2020-05-03,2020.0,False,0.0,https://p.scdn.co/mp3-preview/1800df91e9d4ac9909ce2b75af2cefa4c3ec76bc?cid=484c8fc1e0c54669ac770f80991a8280,,0,25
