r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
Dead Kennedys - Nazi Punks Fuck Off [Punk] (1981) (Live),Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,Nazi Punks Fuck Off,Dead Kennedys,punk,"'early us punk', 'hardcore punk', 'punk', 'skate punk'",Dead Kennedys - Nazi Punks Fuck Off (Live),2022-12-02,67.6,992.0,,youtube,,,,https://www.youtube.com/watch?v=kTs_Q4hEqmA,kTs_Q4hEqmA,2LF13LC1wG5XqZ2js2yC9O,92.3,-402.9,Bb,-4.029,0.0,39.7,20.1,0.13,0.0,26.1,112,audio_features,spotify:track:2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/tracks/2LF13LC1wG5XqZ2js2yC9O,https://api.spotify.com/v1/audio-analysis/2LF13LC1wG5XqZ2js2yC9O,01:03,3.0,https://i.scdn.co/image/ab67616d0000b273af5c4ff7aec50efc0b1d85db,2001-01-01,2001.0,True,50.0,https://p.scdn.co/mp3-preview/c80ae9070f1bd352cbeb6607717fac082e025178?cid=484c8fc1e0c54669ac770f80991a8280,55,700613
The Dead South - In Hell I'll Be In Good Company (Official Music Video) [Bluegrass],In Hell Ill Be In Good Company,The Dead South,In Hell Ill Be In Good Company,The Dead South,In Hell I'll Be in Good Company,The Dead South,bluegrass,'saskatchewan indie',The Dead South - In Hell I'll Be In Good Company [Official Music Video],2022-12-01,70.3,975.0,,youtube,,,,https://www.youtube.com/watch?v=B9FzVhw8_bY,B9FzVhw8_bY,4eMxLQtSdgxdA1Hs6D2YuN,23.5,-907.5,G,-9.075,0.0,77.2,4.79,75.3,0.12,11.1,154,audio_features,spotify:track:4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/tracks/4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/audio-analysis/4eMxLQtSdgxdA1Hs6D2YuN,04:05,4.0,https://i.scdn.co/image/ab67616d0000b273557e6c4f0ab4aacf3270ca34,2014-04-26,2014.0,False,62.0,https://p.scdn.co/mp3-preview/ec1f5f863a92dd8cf3e61125428fa4d0f1280f91?cid=484c8fc1e0c54669ac770f80991a8280,58,611407
Gabba -- Overcurrent [Post Rock] (2022),Overcurrent,Gabba,Overcurrent,Gabba,Overcurrent,Gabba,post rock,"'contemporary country', 'country', 'country pop'",Gabba - Overcurrent (Official Music Video),2022-11-27,61.9,428.0,,youtube,,,,https://www.youtube.com/watch?v=cwDYRXDoW20,cwDYRXDoW20,5RKaXA4WTduN1XxpZyBeIM,86.8,-575.0,Ab,-5.75,1.0,64.6,3.01,1.61,87.8,19.1,133,audio_features,spotify:track:5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/tracks/5RKaXA4WTduN1XxpZyBeIM,https://api.spotify.com/v1/audio-analysis/5RKaXA4WTduN1XxpZyBeIM,03:35,4.0,https://i.scdn.co/image/ab67616d0000b273feb59bf1e921436f28c32812,2022-11-27,2022.0,False,21.0,https://p.scdn.co/mp3-preview/6c52e3c0d1ff5d76ac2c04ff763ce2bd62a36944?cid=484c8fc1e0c54669ac770f80991a8280,64,249823
Grim Fairies - Off With Her Head [Industrial/Goth] (2001),Off With Her Head,Grim Fairies,Off With Her Head!,GRIM FAERIES,Off With Her Head,Icon For Hire,"industrial, goth","'christian alternative rock', 'christian rock', 'gothic alternative', 'pixie', 'pop emo', 'slayer'",GRIM FAERIES- Off With Her Head!,2022-12-01,84.0,406.0,,youtube,,,,https://www.youtube.com/watch?v=AcsFOboloZE,AcsFOboloZE,4nPI6aIrHaMNZbF2q8NfpX,90.4,-437.7,F,-4.377,0.0,57.0,7.46,0.06,0.0,37.9,92,audio_features,spotify:track:4nPI6aIrHaMNZbF2q8NfpX,https://api.spotify.com/v1/tracks/4nPI6aIrHaMNZbF2q8NfpX,https://api.spotify.com/v1/audio-analysis/4nPI6aIrHaMNZbF2q8NfpX,03:05,4.0,https://i.scdn.co/image/ab67616d0000b2731b4fc3fe4f0404a3509a0ec0,2011-01-01,2011.0,False,47.0,,54,316401
Spiritworld — Committee of Buzzards [Thrash Metal] (2022),Committee of Buzzards,Spiritworld,,,Committee of Buzzards,Spiritworld,thrash metal,,Committee of Buzzards,2022-11-29,19.4,322.0,,youtube,,,,https://www.youtube.com/watch?v=yWRCMLXKkek,yWRCMLXKkek,079o5pRQLK6OPJAY1TWd6Y,99.0,-311.2,Db/C#,-3.112,1.0,44.9,12.6,0.05,0.12,5.82,93,audio_features,spotify:track:079o5pRQLK6OPJAY1TWd6Y,https://api.spotify.com/v1/tracks/079o5pRQLK6OPJAY1TWd6Y,https://api.spotify.com/v1/audio-analysis/079o5pRQLK6OPJAY1TWd6Y,04:53,4.0,https://i.scdn.co/image/ab67616d0000b2738263ca4e7d86c570c8fbf480,2022-11-25,2022.0,False,35.0,https://p.scdn.co/mp3-preview/405e0c2a8984d656e4e14fd58954d963b00e2863?cid=484c8fc1e0c54669ac770f80991a8280,37,7127
John Holt -- Police in Helicopter [reggae] (1983),Police in Helicopter,John Holt,Police in Helicopter,John Holt Police in Helicopter,Police In Helicopter,John Holt,reggae,"'dub', 'lovers rock', 'reggae', 'rocksteady', 'roots reggae', 'ska'",John Holt Police in Helicopter - 'Police in Helicopter' Reggae classics,2022-12-02,50.1,310.0,,youtube,,,,https://www.youtube.com/watch?v=iXM8JlWeZI0,iXM8JlWeZI0,0mD19MC6H0OzHvEUADHypU,65.3,-758.6,A,-7.586,0.0,68.3,11.3,3.26,0.0,5.78,143,audio_features,spotify:track:0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/tracks/0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/audio-analysis/0mD19MC6H0OzHvEUADHypU,03:39,4.0,https://i.scdn.co/image/ab67616d0000b27340107fefea4bea8968e643cc,1983-01-01,1983.0,False,57.0,https://p.scdn.co/mp3-preview/da0e556a0e4a29a4b7544e30a450e6142e2db0b1?cid=484c8fc1e0c54669ac770f80991a8280,48,120418
The French Tips -- Rearview [garage rock] (2022),Rearview,The French Tips,Rearview,The French Tips,Rearview,The French Tips,garage rock,,The French Tips - Rearview (Official Music Video),2022-11-30,47.6,264.0,,youtube,,,,https://www.youtube.com/watch?v=O8PrZlYLG2k,O8PrZlYLG2k,32pH9DdEwhIPOveHnBDASw,59.6,-963.3,Db/C#,-9.633,1.0,43.5,7.75,0.38,87.0,16.8,137,audio_features,spotify:track:32pH9DdEwhIPOveHnBDASw,https://api.spotify.com/v1/tracks/32pH9DdEwhIPOveHnBDASw,https://api.spotify.com/v1/audio-analysis/32pH9DdEwhIPOveHnBDASw,03:25,4.0,https://i.scdn.co/image/ab67616d0000b273dc4e16c5aafbd133804cdbc1,2022-05-13,2022.0,False,6.0,https://p.scdn.co/mp3-preview/bb8712e3d9787ffc0a5a555e9fe1ddf2471b226f?cid=484c8fc1e0c54669ac770f80991a8280,6,686
Drowners — Let Me Finish [Alternative/Indie Rock] (2014),Let Me Finish,Drowners,Let Me Finish,Drowners,Let Me Finish,Drowners,"alternative, indie rock",'garage rock revival',Drowners - Let Me Finish,2022-11-28,50.5,217.0,,youtube,,,,https://www.youtube.com/watch?v=thyWUjijBOI,thyWUjijBOI,5guXwK8ut6xYlAjyy8IFW0,89.0,-406.0,G,-4.06,1.0,31.3,10.8,0.0,0.88,14.3,179,audio_features,spotify:track:5guXwK8ut6xYlAjyy8IFW0,https://api.spotify.com/v1/tracks/5guXwK8ut6xYlAjyy8IFW0,https://api.spotify.com/v1/audio-analysis/5guXwK8ut6xYlAjyy8IFW0,02:31,4.0,https://i.scdn.co/image/ab67616d0000b2735eac273b513b5cfd9c995fbc,2014-01-28,2014.0,False,22.0,https://p.scdn.co/mp3-preview/d7f11bcd2112b77c55907e7a6cd7bba1d423b3d3?cid=484c8fc1e0c54669ac770f80991a8280,32,33287
The Pogues - Fairytale Of New York (Official Video) [Celtic Punk],Fairytale Of New York,The Pogues,Fairytale Of New York,The Pogues,Fairytale of New York (feat. Kirsty MacColl),The Pogues,celtic punk,"'celtic punk', 'celtic rock', 'folk punk', 'punk'",The Pogues -  Fairytale Of New York (Official Video),2022-12-01,42.8,137.0,,youtube,,,,https://www.youtube.com/watch?v=j9jbdgZidu8,j9jbdgZidu8,3VTNVsTTu05dmTsVFrmGpK,55.1,-748.0,Db/C#,-7.48,1.0,27.1,4.57,58.2,0.0,25.6,78,audio_features,spotify:track:3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,04:32,4.0,https://i.scdn.co/image/ab67616d0000b273d0ccf94a2d981db731f5dab8,1988-09-05,1988.0,False,75.0,https://p.scdn.co/mp3-preview/6e4712821e9a1a59f596d6da63073d1f4a2d906e?cid=484c8fc1e0c54669ac770f80991a8280,62,444995
SikTh -- Skies of Millennium Night [Tech Metal] (2003),Skies of Millennium Night,SikTh,skies of the millenium night,SiKtH,Skies of Millenium Night,SikTh,tech metal,"'djent', 'jazz metal'",SiKtH - skies of the millenium night,2022-12-01,46.7,127.0,,youtube,,,,https://www.youtube.com/watch?v=yaQxJtHc8Co,yaQxJtHc8Co,6oVy5iPMWda2xahrGnDiMT,98.8,-234.5,Eb,-2.345,0.0,27.6,7.46,0.0,19.4,28.4,118,audio_features,spotify:track:6oVy5iPMWda2xahrGnDiMT,https://api.spotify.com/v1/tracks/6oVy5iPMWda2xahrGnDiMT,https://api.spotify.com/v1/audio-analysis/6oVy5iPMWda2xahrGnDiMT,04:42,4.0,https://i.scdn.co/image/ab67616d0000b27301b5dac9be0506ecf6259510,2003-01-01,2003.0,False,22.0,https://p.scdn.co/mp3-preview/c74be0541d4c63fe21daa22424e71fb9e31b4393?cid=484c8fc1e0c54669ac770f80991a8280,31,63703
