r_title,r_post_song,r_post_artist,r_media_song,r_media_artist,sp_song,sp_artist,r_genres,sp_genres,r_media_title,r_post_date,r_upvote_ratio,r_score,bc_embed_link,link_source,sc_embed_link,sc_link,sp_link,yt_link,yt_video_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,sp_artwork_640px,sp_release_date,sp_release_year,sp_explicit,sp_popularity,sp_audio_preview,sp_artist_popularity,sp_follower_count
"Dimmu Borgir - Mourning Palace [melodic/symphonic black metal, Norway]",Mourning Palace,Dimmu Borgir,,,Mourning Palace,Dimmu Borgir,"melodic, symphonic black metal, norway","'black metal', 'melodic death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'symphonic metal'",Mourning Palace,2023-01-16,22.1,409.0,,youtube,,,,https://www.youtube.com/watch?v=U9pLV9kG3-s,U9pLV9kG3-s,2t0DnOIEpkbJqDc6h1IKnw,93.2,-522.0,Gb/F#,-5.22,0.0,16.7,8.28,0.0,77.2,9.62,129,audio_features,spotify:track:2t0DnOIEpkbJqDc6h1IKnw,https://api.spotify.com/v1/tracks/2t0DnOIEpkbJqDc6h1IKnw,https://api.spotify.com/v1/audio-analysis/2t0DnOIEpkbJqDc6h1IKnw,05:13,3.0,https://i.scdn.co/image/ab67616d0000b2733e470f11b0a73cd99d4bb6b5,1997-05-30,1997.0,False,48.0,https://p.scdn.co/mp3-preview/b8a12d6c7fa0a95bed12a0b9d435c0d81721a215?cid=484c8fc1e0c54669ac770f80991a8280,52,445559
Mad Caddies -- Coyote [Ska/Reggae] (2007),Coyote,Mad Caddies,Coyote,Mad Caddies,Coyote,Mad Caddies,"ska, reggae","'modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk'",Mad Caddies - Coyote,2023-01-14,86.7,342.0,,youtube,,,,https://www.youtube.com/watch?v=DXYipPdfDoI,DXYipPdfDoI,0Np2PkYnOMQUxXceLPwfEy,75.5,-636.6,A,-6.366,0.0,49.6,3.81,0.47,5.25,6.81,88,audio_features,spotify:track:0Np2PkYnOMQUxXceLPwfEy,https://api.spotify.com/v1/tracks/0Np2PkYnOMQUxXceLPwfEy,https://api.spotify.com/v1/audio-analysis/0Np2PkYnOMQUxXceLPwfEy,04:09,4.0,https://i.scdn.co/image/ab67616d0000b273a816e152bb89e46368ff05f1,2007-05-01,2007.0,False,35.0,https://p.scdn.co/mp3-preview/1aade3d028fa8e1100c397eb7159982c99f7e2c4?cid=484c8fc1e0c54669ac770f80991a8280,45,133536
Black Hour — Age of War [Pakistani Metal] (2022),Age of War,Black Hour,,,Age of War,Black Hour,pakistani metal,'pakistani rock',Age of War,2023-01-15,42.5,308.0,,youtube,,,,https://www.youtube.com/watch?v=lgqpmYDHxDU,lgqpmYDHxDU,5vdSWP6D6BsaM0zDRnDbCd,98.9,220.3,Eb,2.203,0.0,7.51,7.89,0.36,0.14,29.1,181,audio_features,spotify:track:5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/tracks/5vdSWP6D6BsaM0zDRnDbCd,https://api.spotify.com/v1/audio-analysis/5vdSWP6D6BsaM0zDRnDbCd,03:30,3.0,https://i.scdn.co/image/ab67616d0000b27310a7bade377bd0dee2ea1b3d,2011-10-25,2011.0,False,1.0,https://p.scdn.co/mp3-preview/89aa0ffd896bf0079dc26b4a1066e50b5a7d65f0?cid=484c8fc1e0c54669ac770f80991a8280,7,5499
Planet Smashers - Super Orgy Porno Party [Ska] (1999),Super Orgy Porno Party,Planet Smashers,,,Super Orgy Porno Party,The Planet Smashers,ska,"'canadian punk', 'modern ska punk', 'punk', 'quebec punk', 'ska', 'ska punk'",Super Orgy Porno Party,2023-01-13,98.1,265.0,,youtube,,,,https://www.youtube.com/watch?v=ZiySGSJCcxI,ZiySGSJCcxI,6ilM8j0ySMd0XhHRxQfuvn,87.5,-586.0,C,-5.86,1.0,66.1,4.1,19.3,0.0,21.8,158,audio_features,spotify:track:6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/tracks/6ilM8j0ySMd0XhHRxQfuvn,https://api.spotify.com/v1/audio-analysis/6ilM8j0ySMd0XhHRxQfuvn,02:35,4.0,https://i.scdn.co/image/ab67616d0000b273f290d7ca3eb8c712b5a0edd6,1999-06-15,1999.0,False,31.0,https://p.scdn.co/mp3-preview/71d6fd750ecd0b66eef372655737b15c57c5d3a5?cid=484c8fc1e0c54669ac770f80991a8280,41,34374
Hoity-Toity -- Over It [Pop rock/Indie Alternative] (2023),Over It,Hoity-Toity,,,Over It,Hoity-Toity,"pop rock, indie alternative",'socal indie',Over It,2023-01-14,67.0,261.0,,youtube,,,,https://www.youtube.com/watch?v=LLN0lOSThqk,LLN0lOSThqk,2xhk3Pm15whwFBlVYrsOoU,70.6,-813.2,Db/C#,-8.132,0.0,54.7,3.13,0.01,0.0,29.3,133,audio_features,spotify:track:2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/tracks/2xhk3Pm15whwFBlVYrsOoU,https://api.spotify.com/v1/audio-analysis/2xhk3Pm15whwFBlVYrsOoU,03:15,4.0,https://i.scdn.co/image/ab67616d0000b273d7fd1519de5b5009bffe3406,2023-01-13,2023.0,False,18.0,https://p.scdn.co/mp3-preview/95162c0b12201be6049ffb55dabe1602d6d18aad?cid=484c8fc1e0c54669ac770f80991a8280,20,6544
Don Felder - Take A Ride (on heavy metal) ['70's classic rock],Take A Ride,Don Felder,"Don Felder, Heavy Metal Soundtrack",Take a Ride,Heavy Metal - Take a Ride; Soundtrack Version,Don Felder,'70's classic rock,'album rock',"Take a Ride - Don Felder, Heavy Metal Soundtrack.avi",2023-01-16,82.3,252.0,,youtube,,,,https://www.youtube.com/watch?v=mewu2IxAlLw,mewu2IxAlLw,6jRuCSKtxTNUzkFldlR1Az,26.9,-1462.6,A,-14.626,1.0,71.1,3.14,16.4,0.01,8.27,111,audio_features,spotify:track:6jRuCSKtxTNUzkFldlR1Az,https://api.spotify.com/v1/tracks/6jRuCSKtxTNUzkFldlR1Az,https://api.spotify.com/v1/audio-analysis/6jRuCSKtxTNUzkFldlR1Az,04:59,4.0,https://i.scdn.co/image/ab67616d0000b2737a1070363d19238c7f8c34c7,1995-02-28,1995.0,False,46.0,,32,12190
Orange 9mm -- Take You Away [Post Hardcore/Alternative Metal] (1996),Take You Away,Orange 9mm,,,Take You Away,Orange 9mm,"post hardcore, alternative metal",'rap rock',Take You Away,2023-01-14,34.7,247.0,,youtube,,,,https://www.youtube.com/watch?v=QBuaHogLxpo,QBuaHogLxpo,2TxJEGusHQEuAaoLmbWLHx,97.8,-451.5,G,-4.515,1.0,46.6,13.5,0.0,4.35,4.3,109,audio_features,spotify:track:2TxJEGusHQEuAaoLmbWLHx,https://api.spotify.com/v1/tracks/2TxJEGusHQEuAaoLmbWLHx,https://api.spotify.com/v1/audio-analysis/2TxJEGusHQEuAaoLmbWLHx,02:52,4.0,https://i.scdn.co/image/ab67616d0000b273462a669203dcb8d4af9c7e0c,1996-07-26,1996.0,False,13.0,https://p.scdn.co/mp3-preview/d58bcb67e07f6b98e2b4bfde136253a014043328?cid=484c8fc1e0c54669ac770f80991a8280,20,10828
"William Shatner and Joe Jackson - Common People [Rock/New Wave] Cover of 'Pulps' Common People. Might seem funny or odd with Shatner involved, but it comes off better than the original",Common People,William Shatner and Joe Jackson,,,Common People,William Shatner,"rock, new wave","'comic', 'outsider'",Common People,2023-01-16,75.8,220.0,,youtube,,,,https://www.youtube.com/watch?v=NYHi9D1nJeM,NYHi9D1nJeM,7mMtLgGAqsXB84sf57UMUw,92.3,-379.1,C,-3.791,1.0,29.7,14.8,3.22,0.0,9.62,172,audio_features,spotify:track:7mMtLgGAqsXB84sf57UMUw,https://api.spotify.com/v1/tracks/7mMtLgGAqsXB84sf57UMUw,https://api.spotify.com/v1/audio-analysis/7mMtLgGAqsXB84sf57UMUw,04:40,4.0,https://i.scdn.co/image/ab67616d0000b273fcb0144fb15bccbef7523786,2004-01-01,2004.0,False,38.0,https://p.scdn.co/mp3-preview/d04d100f91d6ed12afdd87ba37eefd9ffebcd7f3?cid=484c8fc1e0c54669ac770f80991a8280,36,24089
Monkey -- Heavenly Peach Banquet [Stage Preformance Score / Dream pop] (2008),Heavenly Peach Banquet,Monkey,,,Heavenly Peach Banquet,Monkey,"stage preformance score, dream pop","'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",Heavenly Peach Banquet,2023-01-12,14.8,217.0,,youtube,,,,https://www.youtube.com/watch?v=IBmj7_TiLkM,IBmj7_TiLkM,4h4Nj1oerwbSFdwGNBSBH1,53.0,-657.3,A,-6.573,1.0,48.7,2.81,88.5,39.6,10.8,148,audio_features,spotify:track:4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/tracks/4h4Nj1oerwbSFdwGNBSBH1,https://api.spotify.com/v1/audio-analysis/4h4Nj1oerwbSFdwGNBSBH1,03:32,4.0,https://i.scdn.co/image/ab67616d0000b273d389dacdbb726ebc4593163a,2008-08-18,2008.0,False,37.0,https://p.scdn.co/mp3-preview/87d46e45e05c821f2bfb9713ab7a895643e0900d?cid=484c8fc1e0c54669ac770f80991a8280,88,18013805
Suzanne Vega - Luka [Folk rock],Luka,Suzanne Vega,Luka,Suzanne Vega,Luka,Suzanne Vega,folk rock,"'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter'",Suzanne Vega - Luka,2023-01-16,79.6,207.0,,youtube,,,,https://www.youtube.com/watch?v=VZt7J0iaUD0,VZt7J0iaUD0,5yMXAaSvxo12QkYU75Ixv0,69.7,-1065.4,Gb/F#,-10.654,1.0,63.0,3.11,18.9,0.03,11.6,124,audio_features,spotify:track:5yMXAaSvxo12QkYU75Ixv0,https://api.spotify.com/v1/tracks/5yMXAaSvxo12QkYU75Ixv0,https://api.spotify.com/v1/audio-analysis/5yMXAaSvxo12QkYU75Ixv0,03:51,4.0,https://i.scdn.co/image/ab67616d0000b273680490be41cefe6655496c68,1987-01-01,1987.0,False,65.0,,57,422775
