r_title,r_media_title,r_post_date,r_upvote_ratio,r_score,r_media_data,r_post_artist,r_post_song,r_media_artist,r_media_song,r_genres,link_source,sp_link,yt_link,yt_video_id,sc_link,sc_embed_link,bc_embed_link,video_title,channel_title,publish_date,vid_duration,view_count,thumbnail_standard,like_count,comment_count,video_tags,view_count_readable,like_count_readable,comment_count_readable,vid_duration_readable,publish_date_readable,r_score_readable
Nada Surf - Popular [Alternative],Nada Surf – Popular (Official Video) [Remastered in HD],2022-12-14,0.95,670.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Nada Surf – Popular (Official Video) [Remastered in HD]', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/hAFuD-S-e_E?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Nada Surf – Popular (Official Video) [Remastered in HD]""></iframe>', 'author_name': 'nada surf', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/hAFuD-S-e_E/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@nadasurf'}}",Nada Surf,Popular,Nada Surf,Popular,alternative,youtube,,https://www.youtube.com/watch?v=hAFuD-S-e_E,hAFuD-S-e_E,,,,Nada Surf – Popular (Official Video) [Remastered in HD],nada surf,2016-10-16T11:10:09Z,PT3M39S,8165272,https://i.ytimg.com/vi/hAFuD-S-e_E/hqdefault.jpg,76249,4331,['nada surf'],8.17M,76.2K,4.33K,03:39,2016-10-16,670
Tank! - Seatbelts [Jazz/Blues Anime OST],Tank!,2022-12-14,0.95,637.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Tank!', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/UFFa0QoHWvE?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Tank!""></iframe>', 'author_name': 'Seatbelts - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UFFa0QoHWvE/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCFhMA8ygjzH72UqPf7PmlUg'}}",Tank!,Seatbelts,,,"jazz, blues anime ost",youtube,,https://www.youtube.com/watch?v=UFFa0QoHWvE,UFFa0QoHWvE,,,,Tank!,Seatbelts - Topic,2020-07-23T10:06:05Z,PT3M31S,7458527,https://i.ytimg.com/vi/UFFa0QoHWvE/hqdefault.jpg,138096,174,"['Seatbelts', 'Yoko Kanno', 'COWBOY BEBOP (Original Motion Picture Soundtrack)', 'Tank!']",7.46M,138K,174,03:31,2020-07-23,637
Subhumans - 'Til The Pigs Come Round [Anarcho-punk](1983),Subhumans // 'Til The Pigs Come Round,2022-12-11,0.92,485.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': ""Subhumans // 'Til The Pigs Come Round"", 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/tKyAUwdQeHo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Subhumans // &#39;Til The Pigs Come Round""></iframe>', 'author_name': 'RadioRin', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/tKyAUwdQeHo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@RadioRin'}}",Subhumans,Til The Pigs Come Round,Subhumans,'Til The Pigs Come Round,anarcho-punk,youtube,,https://www.youtube.com/watch?v=tKyAUwdQeHo,tKyAUwdQeHo,,,,Subhumans // 'Til The Pigs Come Round,RadioRin,2018-12-03T07:33:30Z,PT2M2S,1297,https://i.ytimg.com/vi/tKyAUwdQeHo/hqdefault.jpg,13,0,"['music', 'songs', 'punk', 'rock', 'united kingdom', 'punk rock', 'punkrock', 'punk-rock', 'anarcho', 'anarchy', 'anarchism', 'anarchist', 'anarcho-punk', 'ska', 'ska punk', 'ska-punk', 'skapunk', 'sub hum ans']",1.3K,13,0,02:02,2018-12-03,485
Pan Amerikan Native Front -- Indigenous Blood Revival [Black metal] (2022),Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),2022-12-12,0.92,463.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP)', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/v7KbuWiK1f0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP)""></iframe>', 'author_name': 'KEXP', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/v7KbuWiK1f0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@kexp'}}",Pan Amerikan Native Front,Indigenous Blood Revival,Pan Amerikan Native Front,Indigenous Blood Revival,black metal,youtube,,https://www.youtube.com/watch?v=v7KbuWiK1f0,v7KbuWiK1f0,,,,Pan Amerikan Native Front - Indigenous Blood Revival (Live on KEXP),KEXP,2022-12-12T12:00:37Z,PT5M56S,8514,https://i.ytimg.com/vi/v7KbuWiK1f0/hqdefault.jpg,301,46,"['find new music', 'music discovery', 'latest bands', 'live performance', 'studio session', 'studio performance', 'live version', 'live recording', 'in studio', 'instudio', 'KEXP', 'kexp fm', 'live music', 'livemusic', 'concert streaming', 'online concert', 'virtual concert', 'Pan-Amerikan Native Front', 'Pan-Amerikan Native Front live', 'Chicago', 'Seek & Destroy', 'Indigenous Blood Revival']",8.51K,301,46,05:56,2022-12-12,463
Mouse on the Keys -- Forgotten Children [instrumental jazz rock] (2009),forgotten children,2022-12-12,0.93,453.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'forgotten children', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/dT67I4t_8Eo?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""forgotten children""></iframe>', 'author_name': 'mouse on the keys - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/dT67I4t_8Eo/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCkDrSQNFAGbEWhqGm5cXOVw'}}",Mouse on the Keys,Forgotten Children,,,instrumental jazz rock,youtube,,https://www.youtube.com/watch?v=dT67I4t_8Eo,dT67I4t_8Eo,,,,forgotten children,mouse on the keys - Topic,2017-10-17T21:00:02Z,PT4M19S,6829,https://i.ytimg.com/vi/dT67I4t_8Eo/hqdefault.jpg,124,0,"['Mouse on the Keys', 'an anxious object', 'forgotten children']",6.83K,124,0,04:19,2017-10-17,453
Moozy — Most Any Drug [indie rock] (2022),Moozy - Most Any Drug,2022-12-13,0.89,388.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Moozy - Most Any Drug', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/yT790lh3iIs?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Moozy - Most Any Drug""></iframe>', 'author_name': 'Moozy', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/yT790lh3iIs/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@moozy602'}}",Moozy,Most Any Drug,Moozy,Most Any Drug,indie rock,youtube,,https://www.youtube.com/watch?v=yT790lh3iIs,yT790lh3iIs,,,,Moozy - Most Any Drug,Moozy,2022-12-09T13:10:14Z,PT3M23S,2883,https://i.ytimg.com/vi/yT790lh3iIs/hqdefault.jpg,66,6,,2.88K,66,6,03:23,2022-12-09,388
Springbok Nude Girls -- Blue Eyes [Alt Rock] (1998),"Springbok Nude Girls - ""Blue Eyes""",2022-12-09,0.9,357.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Springbok Nude Girls - ""Blue Eyes""', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/bG26JatZWr0?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Springbok Nude Girls - &quot;Blue Eyes&quot;""></iframe>', 'author_name': 'springboknudegirls', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/bG26JatZWr0/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@springboknudegirls'}}",Springbok Nude Girls,Blue Eyes,Springbok Nude Girls,Blue Eyes,alt rock,youtube,,https://www.youtube.com/watch?v=bG26JatZWr0,bG26JatZWr0,,,,"Springbok Nude Girls - ""Blue Eyes""",springboknudegirls,2010-07-23T12:33:23Z,PT3M51S,588127,https://i.ytimg.com/vi/bG26JatZWr0/hqdefault.jpg,3455,292,"['springbok', 'Nude', 'Girls', 'Blue', 'Eyes', 'Music', 'Video', 'South', 'Africa']",588K,3.46K,292,03:51,2010-07-23,357
AFI - This Celluloid Dream [Rock],This Celluloid Dream,2022-12-13,0.93,278.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'This Celluloid Dream', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/vVZKbIOJIJw?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""This Celluloid Dream""></iframe>', 'author_name': 'AFI - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/vVZKbIOJIJw/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCqFzh-dVF0FQNzle4tHB9IA'}}",AFI,This Celluloid Dream,,,rock,youtube,,https://www.youtube.com/watch?v=vVZKbIOJIJw,vVZKbIOJIJw,,,,This Celluloid Dream,AFI - Topic,2018-07-21T11:57:44Z,PT4M11S,1181723,https://i.ytimg.com/vi/vVZKbIOJIJw/hqdefault.jpg,11611,89,"['AFI', 'エーエフアイ', 'Sing The Sorrow', 'This Celluloid Dream', 'ディス・セルロイド・ドリーム']",1.18M,11.6K,89,04:11,2018-07-21,278
Witch Club Satan - Solace Sisters [Norwegian all-female black metal](2022),Solace Sisters,2022-12-14,0.83,246.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Solace Sisters', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 267, 'html': '<iframe width=""267"" height=""200"" src=""https://www.youtube.com/embed/UlK2r24-IqI?list=OLAK5uy_lwvUa-AViMUpqTsoqgvPjtJm_GocNzr2c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'author_name': 'Witch Club Satan - Topic', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/UlK2r24-IqI/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/channel/UCn0wO9a-0oBJ_3jMnLY1bUQ'}}",Witch Club Satan,Solace Sisters,,,norwegian all-female black metal,youtube,,https://www.youtube.com/watch?v=UlK2r24-IqI,UlK2r24-IqI,,,,Solace Sisters,Witch Club Satan - Topic,2022-12-12T10:06:44Z,PT3M33S,1939,https://i.ytimg.com/vi/UlK2r24-IqI/hqdefault.jpg,51,0,"['Witch Club Satan', 'Solace Sisters']",1.94K,51,0,03:33,2022-12-12,246
Bend the Future - Desert Eagle [Rock],Bend the Future - Desert Eagle,2022-12-13,0.89,200.0,"{'type': 'youtube.com', 'oembed': {'provider_url': 'https://www.youtube.com/', 'version': '1.0', 'title': 'Bend the Future - Desert Eagle', 'type': 'video', 'thumbnail_width': 480, 'height': 200, 'width': 356, 'html': '<iframe width=""356"" height=""200"" src=""https://www.youtube.com/embed/is6PpB5DFMY?feature=oembed&enablejsapi=1"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen title=""Bend the Future - Desert Eagle""></iframe>', 'author_name': 'Bend the Future', 'provider_name': 'YouTube', 'thumbnail_url': 'https://i.ytimg.com/vi/is6PpB5DFMY/hqdefault.jpg', 'thumbnail_height': 360, 'author_url': 'https://www.youtube.com/@bendthefuture'}}",Bend the Future,Desert Eagle,Bend the Future,Desert Eagle,rock,youtube,,https://www.youtube.com/watch?v=is6PpB5DFMY,is6PpB5DFMY,,,,Bend the Future - Desert Eagle,Bend the Future,2022-12-08T11:00:22Z,PT5M42S,1099,https://i.ytimg.com/vi/is6PpB5DFMY/hqdefault.jpg,50,7,,1.1K,50,7,05:42,2022-12-08,200
